pupilonrolltableid,NativeId,senneedstableid,senneedsorderseqcolumn,sourceid,sentyperank,sentype
f885fe24-cf7,SCH8,bfb1980d,16310,3c373960,1.0,dee26afe
f885fe24-cf7,SCH8,46fed051,16314,3c373960,4.0,e73ba454
f8967565-5d4,SCH2,c39b1680,16325,d668e063,4.0,18ef5173
f8967565-5d4,SCH2,291a2526,16318,d668e063,3.0,1e13a569
f8967565-5d4,SCH2,3f94f4ec,16320,d668e063,2.0,2a39216c
f8967565-5d4,SCH2,d8c802b5,16319,d668e063,1.0,2bf1938e
f8967565-5d4,SCH2,807a3c69,16317,d668e063,3.0,a36a593e
f8967565-5d4,SCH2,be41ec4f,16324,d668e063,1.0,b42d69eb
f8967565-5d4,SCH2,0e2e5d78,16321,d668e063,3.0,b74efb7a
f8967565-5d4,SCH2,74fc48fb,16323,d668e063,1.0,e781e92b
f8967565-5d4,SCH2,3b01dde1,16322,d668e063,4.0,f5999789
f8a22b32-8ca,SCH4,8c4ba3af,16329,64c858ca,4.0,134b681b
f8a22b32-8ca,SCH4,a5d3f530,16328,64c858ca,2.0,afec61eb
f8a22b32-8ca,SCH4,48fd9a37,16327,64c858ca,2.0,cb4aec6f
f8a22b32-8ca,SCH4,3b5e90d5,16326,64c858ca,2.0,ec9ff7aa
f8a541ef-9b3,SCH2,87b33ada,16331,04718faa,1.0,49c4d5fb
f8a541ef-9b3,SCH2,944f8ea5,16333,04718faa,2.0,7b856335
f8a541ef-9b3,SCH2,0cb7b473,16338,04718faa,2.0,85c9115e
f8a541ef-9b3,SCH2,d102e62c,16334,04718faa,1.0,96030213
f8a541ef-9b3,SCH2,685e8710,16332,04718faa,1.0,98c219a5
f8a541ef-9b3,SCH2,f6f9582c,16335,04718faa,1.0,cd6cca0a
f8a541ef-9b3,SCH2,1f0f0497,16339,04718faa,3.0,d7bcbb4f
f8a541ef-9b3,SCH2,5e4357d0,16336,04718faa,1.0,df15ff9d
f8a541ef-9b3,SCH2,6a2ba231,16337,04718faa,1.0,f8e2c73a
f8a541ef-9b3,SCH2,15e80b6c,16330,04718faa,1.0,f976d989
f8a562fd-9ed,SCH7,afc6245e,16347,4585d5de,2.0,26124008
f8a562fd-9ed,SCH7,14aa0e3b,16348,4585d5de,4.0,325195f9
f8a562fd-9ed,SCH7,42230f4b,16345,4585d5de,2.0,53ceaa03
f8a562fd-9ed,SCH7,83fcdde0,16349,4585d5de,2.0,614d9973
f8a562fd-9ed,SCH7,65b09ba5,16341,4585d5de,3.0,8ec144ba
f8a562fd-9ed,SCH7,65bf42d2,16343,4585d5de,1.0,b5f24bef
f8a562fd-9ed,SCH7,fc71050b,16342,4585d5de,1.0,bb56d4b3
f8a562fd-9ed,SCH7,d43a1d6e,16344,4585d5de,1.0,e06577b9
f8a562fd-9ed,SCH7,b810a2b3,16340,4585d5de,1.0,ecdd8fad
f8a562fd-9ed,SCH7,37df2cc6,16346,4585d5de,4.0,efc988b4
f8b5f0ca-226,SCH1,3fc9f838,16353,3e877cd5,3.0,313a5361
f8b5f0ca-226,SCH1,11b503fe,16351,3e877cd5,4.0,42041a66
f8b5f0ca-226,SCH1,418b4ecf,16350,3e877cd5,3.0,872ffb4d
f8b5f0ca-226,SCH1,f7fd2ea0,16352,3e877cd5,1.0,bf86b903
f8b6e3eb-be1,SCH7,7d8eb625,16356,cd1bd43b,3.0,17c6e643
f8b6e3eb-be1,SCH7,7a41930f,16354,cd1bd43b,3.0,1b19c1f1
f8b6e3eb-be1,SCH7,a74dc5e4,16355,cd1bd43b,2.0,243d4455
f8b6e3eb-be1,SCH7,4b8e1173,16359,cd1bd43b,4.0,3faa79ba
f8b6e3eb-be1,SCH7,cfb899e5,16358,cd1bd43b,3.0,44829ce8
f8b6e3eb-be1,SCH7,331b20a7,16357,cd1bd43b,1.0,bc1f48d0
f8e5f3de-d61,SCH1,102747f6,16365,17a271d3,2.0,0e343ee9
f8e5f3de-d61,SCH1,622396a5,16363,17a271d3,2.0,126f4688
f8e5f3de-d61,SCH1,95652300,16361,17a271d3,3.0,463d4624
f8e5f3de-d61,SCH1,4e4532bd,16362,17a271d3,1.0,7472f3a3
f8e5f3de-d61,SCH1,e88b9cb0,16360,17a271d3,3.0,8481cfdf
f8e5f3de-d61,SCH1,8088bebb,16366,17a271d3,1.0,b00257d4
f8e5f3de-d61,SCH1,ffd3cb5c,16364,17a271d3,5.0,c615530b
f8fa6422-4c4,SCH5,eb279384,16372,83194341,3.0,00665de2
f8fa6422-4c4,SCH5,1ae706c3,16368,83194341,5.0,392daffc
f8fa6422-4c4,SCH5,8b08c331,16369,83194341,2.0,3a107ed1
f8fa6422-4c4,SCH5,ebc1e14f,16371,83194341,2.0,4113bb1d
f8fa6422-4c4,SCH5,93345367,16373,83194341,1.0,79cf1df1
f8fa6422-4c4,SCH5,b1ce2e4d,16370,83194341,1.0,86361a9a
f8fa6422-4c4,SCH5,5adb562f,16367,83194341,3.0,e15577b0
f9146386-673,SCH4,2c388d8e,16374,fc7aa64e,1.0,4461c533
f9146386-673,SCH4,07fd317e,16375,fc7aa64e,4.0,c1cebddd
f941a7d3-a82,SCH2,276e8898,16379,58886293,4.0,290d34db
f941a7d3-a82,SCH2,25487a27,16376,58886293,2.0,54cbfb2a
f941a7d3-a82,SCH2,d7fe3380,16377,58886293,1.0,c92d9fe7
f941a7d3-a82,SCH2,0f1c751b,16378,58886293,5.0,cafea43f
f946209a-a1a,SCH4,80b7d32d,16381,185586ce,4.0,0129d32b
f946209a-a1a,SCH4,31c739a7,16383,185586ce,1.0,0783e9ea
f946209a-a1a,SCH4,2d8cef41,16380,185586ce,4.0,b5b429d8
f946209a-a1a,SCH4,433b0259,16382,185586ce,1.0,de075855
f965e9c2-586,SCH6,bbdd7e33,16387,5f4abe89,3.0,84b6a39c
f965e9c2-586,SCH6,af82cccf,16386,5f4abe89,1.0,da99e4f3
f965e9c2-586,SCH6,7e71ab73,16385,5f4abe89,3.0,ddbd563d
f965e9c2-586,SCH6,e57dde55,16388,5f4abe89,2.0,f8a5a4e2
f965e9c2-586,SCH6,f5d931b6,16384,5f4abe89,5.0,fc4510ba
f96f9ff7-de6,SCH4,7ed2cf57,16393,7a251d61,3.0,15d1f99a
f96f9ff7-de6,SCH4,2ace9692,16389,7a251d61,3.0,6a09a2d7
f96f9ff7-de6,SCH4,de26810c,16391,7a251d61,3.0,7cfefd23
f96f9ff7-de6,SCH4,559059c2,16392,7a251d61,2.0,96647df0
f96f9ff7-de6,SCH4,f4d5feed,16390,7a251d61,1.0,d52f8658
f96f9ff7-de6,SCH4,831232d3,16394,7a251d61,1.0,ddfe5e9b
f96f9ff7-de6,SCH4,2780bf95,16395,7a251d61,3.0,e56d3e80
f9713e46-670,SCH7,47630a3f,16399,b56f6dc8,4.0,5376ba9b
f9713e46-670,SCH7,8d2dac95,16397,b56f6dc8,2.0,e98e7e87
f9713e46-670,SCH7,5f2c002b,16396,b56f6dc8,1.0,f6aff1d6
f9713e46-670,SCH7,234791f6,16398,b56f6dc8,1.0,fbc70098
f9916444-ba0,SCH3,d4583385,16405,83e85abe,1.0,33e001ab
f9916444-ba0,SCH3,4898c76a,16404,83e85abe,1.0,367394f4
f9916444-ba0,SCH3,520b9c23,16403,83e85abe,1.0,3f40113f
f9916444-ba0,SCH3,7fd09645,16401,83e85abe,1.0,b3a25c23
f9916444-ba0,SCH3,9afc7055,16400,83e85abe,1.0,c104255b
f9916444-ba0,SCH3,03afe6f7,16402,83e85abe,2.0,d066c873
f993bdac-e79,SCH3,de880217,16407,8053a18d,1.0,0fbfd496
f993bdac-e79,SCH3,6abcdd8f,16406,8053a18d,3.0,6117616a
f9c37868-a9b,SCH3,3f48dbb1,16408,4ec72405,1.0,5160c1f8
f9c75cb8-d46,SCH1,a2813566,16411,6378e766,4.0,31ae68ce
f9c75cb8-d46,SCH1,03d560d6,16417,6378e766,1.0,44b0ec59
f9c75cb8-d46,SCH1,580bbd6f,16410,6378e766,1.0,464b5783
f9c75cb8-d46,SCH1,69c4d659,16409,6378e766,1.0,48c2bdb1
f9c75cb8-d46,SCH1,e207d1f1,16415,6378e766,2.0,667855fe
f9c75cb8-d46,SCH1,a933e1ad,16416,6378e766,1.0,754ab363
f9c75cb8-d46,SCH1,4ca11a09,16418,6378e766,1.0,c972c997
f9c75cb8-d46,SCH1,4230441e,16414,6378e766,1.0,d124a65e
f9c75cb8-d46,SCH1,3ffd7710,16412,6378e766,3.0,efc4a926
f9c75cb8-d46,SCH1,7d65d97c,16413,6378e766,3.0,f0dee79e
f9cb2d94-9f8,SCH6,3019355a,16423,c05ff341,3.0,15a5a7ad
f9cb2d94-9f8,SCH6,97c7d35c,16425,c05ff341,4.0,310cfdd3
f9cb2d94-9f8,SCH6,f49bac39,16420,c05ff341,1.0,538cd2ec
f9cb2d94-9f8,SCH6,0120f869,16422,c05ff341,1.0,598ae4ac
f9cb2d94-9f8,SCH6,1c8d26b6,16419,c05ff341,5.0,6fda511d
f9cb2d94-9f8,SCH6,fafa9e98,16424,c05ff341,3.0,8da45f31
f9cb2d94-9f8,SCH6,48ca5363,16426,c05ff341,2.0,96969122
f9cb2d94-9f8,SCH6,3d02a5cf,16428,c05ff341,5.0,a50bf4d9
f9cb2d94-9f8,SCH6,2478d804,16421,c05ff341,5.0,a9ca65eb
f9cb2d94-9f8,SCH6,e46750fc,16427,c05ff341,3.0,d0640e5e
f9cf6ce8-894,SCH6,19e30cf2,16429,1fb2d6f5,4.0,2e2689f8
f9cf6ce8-894,SCH6,3cbcee53,16437,1fb2d6f5,3.0,3e982eb6
f9cf6ce8-894,SCH6,03bdeefc,16435,1fb2d6f5,3.0,476b8a61
f9cf6ce8-894,SCH6,0abd0775,16436,1fb2d6f5,3.0,80c8c673
f9cf6ce8-894,SCH6,d966bea5,16430,1fb2d6f5,1.0,85b7837a
f9cf6ce8-894,SCH6,358036d0,16433,1fb2d6f5,1.0,97a8b2ff
f9cf6ce8-894,SCH6,59bce8f6,16434,1fb2d6f5,1.0,9c935e67
f9cf6ce8-894,SCH6,693afba6,16431,1fb2d6f5,5.0,9d0b4b89
f9cf6ce8-894,SCH6,9f940c39,16438,1fb2d6f5,6.0,f62c85cd
f9cf6ce8-894,SCH6,3ce0f5f2,16432,1fb2d6f5,3.0,fbbda87d
f9edb595-10f,SCH3,8cede9d0,16444,7f3e6252,2.0,10109d96
f9edb595-10f,SCH3,aac19fb6,16442,7f3e6252,3.0,325011f7
f9edb595-10f,SCH3,95e1fcbe,16439,7f3e6252,1.0,5f1262eb
f9edb595-10f,SCH3,3cfe5391,16443,7f3e6252,2.0,72c4dbdc
f9edb595-10f,SCH3,d7a78001,16445,7f3e6252,1.0,8486e9be
f9edb595-10f,SCH3,2530b188,16441,7f3e6252,1.0,8fc17454
f9edb595-10f,SCH3,55295c3d,16440,7f3e6252,2.0,a95f804e
fa0665f1-487,SCH8,79921fde,16446,ba446ab0,1.0,0956c4a3
fa0665f1-487,SCH8,7ca63382,16451,ba446ab0,2.0,17e18d35
fa0665f1-487,SCH8,a312eb8e,16447,ba446ab0,1.0,18b4b4c6
fa0665f1-487,SCH8,423ea308,16448,ba446ab0,1.0,2ae73c96
fa0665f1-487,SCH8,2d8f77e6,16454,ba446ab0,3.0,5e697cee
fa0665f1-487,SCH8,9d06a25b,16453,ba446ab0,1.0,6f379cd3
fa0665f1-487,SCH8,ece4a7d2,16449,ba446ab0,1.0,6f9fd399
fa0665f1-487,SCH8,c3955f2a,16455,ba446ab0,1.0,8ab7e5be
fa0665f1-487,SCH8,be6e5801,16450,ba446ab0,1.0,aa3c20a4
fa0665f1-487,SCH8,f96b816e,16452,ba446ab0,1.0,b252dd3c
fa2e5bce-501,SCH1,955e0ee7,16457,54949bfa,3.0,2f881658
fa2e5bce-501,SCH1,45b70d0e,16456,54949bfa,1.0,d36762b2
fa4639e2-ae6,SCH3,7a87a44d,16463,af43c084,2.0,02b6faee
fa4639e2-ae6,SCH3,73101a1e,16464,af43c084,1.0,2511349d
fa4639e2-ae6,SCH3,7d3301a6,16459,af43c084,6.0,4340ce00
fa4639e2-ae6,SCH3,499b536c,16462,af43c084,5.0,54640b2d
fa4639e2-ae6,SCH3,ec486e35,16460,af43c084,1.0,916d655b
fa4639e2-ae6,SCH3,1d0f4dfc,16465,af43c084,2.0,96306e55
fa4639e2-ae6,SCH3,434bdce9,16458,af43c084,4.0,c2095b14
fa4639e2-ae6,SCH3,dbbf8e77,16461,af43c084,1.0,cf07115c
fa4bdb9c-4ef,SCH2,8923c5f3,16466,9cc88341,2.0,01e74a08
fa4bdb9c-4ef,SCH2,9588d865,16467,9cc88341,3.0,868f9bc3
fa627abc-54e,SCH5,e0086e2a,16470,01f63ecb,4.0,7d480bc1
fa627abc-54e,SCH5,e696431d,16468,01f63ecb,1.0,9d08ecc5
fa627abc-54e,SCH5,eb618350,16469,01f63ecb,5.0,d78c97d3
fa6a08b7-42a,SCH5,829b8ca8,16474,9c3f54b6,4.0,089c74b1
fa6a08b7-42a,SCH5,97d8e545,16475,9c3f54b6,1.0,16e5132f
fa6a08b7-42a,SCH5,d6fa79c7,16471,9c3f54b6,4.0,1a78bffd
fa6a08b7-42a,SCH5,b07bc9ff,16472,9c3f54b6,1.0,2cf23c70
fa6a08b7-42a,SCH5,0929ab8b,16479,9c3f54b6,1.0,49a91af9
fa6a08b7-42a,SCH5,dfb627f4,16473,9c3f54b6,6.0,63295e87
fa6a08b7-42a,SCH5,e0f732f3,16476,9c3f54b6,4.0,afe05a8f
fa6a08b7-42a,SCH5,2e5a19d6,16477,9c3f54b6,1.0,dd107907
fa6a08b7-42a,SCH5,2a16296d,16478,9c3f54b6,3.0,edb71da2
fa713785-d54,SCH3,254a752d,16481,0ca22fcd,2.0,4a228b67
fa713785-d54,SCH3,d2902c5a,16480,0ca22fcd,2.0,4aba483a
fa73b56e-bfa,SCH4,3c12839e,16485,43c16df1,2.0,2a482e31
fa73b56e-bfa,SCH4,c20d2181,16483,43c16df1,1.0,3d4be13b
fa73b56e-bfa,SCH4,61c14a12,16486,43c16df1,5.0,4e888d37
fa73b56e-bfa,SCH4,872dddee,16482,43c16df1,3.0,bc709379
fa73b56e-bfa,SCH4,c3eaae17,16484,43c16df1,5.0,fa75a5cb
fa8075ca-a34,SCH1,02ee94ac,16488,dea9bf26,5.0,8dc3af47
fa8075ca-a34,SCH1,fd5f2366,16487,dea9bf26,1.0,b43fc2a4
fa9a0b4e-e87,SCH6,f884b820,16489,90ab6f95,1.0,c8429dc1
faa050bc-3ea,SCH1,d2cdc8e3,16491,53718dd9,4.0,7bf7c984
faa050bc-3ea,SCH1,56e39080,16490,53718dd9,2.0,a046cb4b
faa848f0-506,SCH2,d199f693,16492,650f4f7f,1.0,1126e181
faa848f0-506,SCH2,50ee6e0d,16494,650f4f7f,1.0,43a27ad2
faa848f0-506,SCH2,e3935060,16495,650f4f7f,1.0,8e9afedb
faa848f0-506,SCH2,ab3dfa09,16493,650f4f7f,7.0,d108fb68
fab68a17-08d,SCH4,6fa46a2a,16496,caf19e55,5.0,0140b4a7
fab68a17-08d,SCH4,ed5f5ac5,16498,caf19e55,4.0,7fa21766
fab68a17-08d,SCH4,e724b46f,16500,caf19e55,3.0,89216d8a
fab68a17-08d,SCH4,69961f39,16499,caf19e55,3.0,eb8e3674
fab68a17-08d,SCH4,84967f19,16497,caf19e55,4.0,f2c8c1f6
fabc0001-240,SCH6,e44a8ae7,16501,01592454,2.0,53ebc28d
fabc0001-240,SCH6,a0847c98,16508,01592454,3.0,558e4364
fabc0001-240,SCH6,4c75fcfe,16506,01592454,1.0,6245fb25
fabc0001-240,SCH6,eae1a58d,16502,01592454,1.0,63e67f0d
fabc0001-240,SCH6,cb461685,16503,01592454,3.0,a31e1d9e
fabc0001-240,SCH6,ad0eef39,16504,01592454,1.0,b9128386
fabc0001-240,SCH6,a1ef0fb2,16507,01592454,1.0,b9728390
fabc0001-240,SCH6,6392e551,16505,01592454,3.0,e3c7ae88
facf91b9-b40,SCH2,03a9b660,16510,2a7372cc,2.0,635f6f79
facf91b9-b40,SCH2,b8d560af,16511,2a7372cc,3.0,6cde1773
facf91b9-b40,SCH2,9f469d6e,16512,2a7372cc,1.0,a2307477
facf91b9-b40,SCH2,5e682b22,16509,2a7372cc,3.0,da1f2fab
faedf98d-6cb,SCH7,5b1857d2,16519,c8cf7f3a,5.0,1ef02c94
faedf98d-6cb,SCH7,96d2e80f,16515,c8cf7f3a,2.0,4d5322a2
faedf98d-6cb,SCH7,50de5103,16513,c8cf7f3a,1.0,7354676d
faedf98d-6cb,SCH7,f2d588dc,16518,c8cf7f3a,1.0,8f626d1d
faedf98d-6cb,SCH7,352922a9,16516,c8cf7f3a,2.0,9716bf35
faedf98d-6cb,SCH7,2875ec47,16521,c8cf7f3a,1.0,997dd904
faedf98d-6cb,SCH7,905e1ba3,16514,c8cf7f3a,1.0,9c8533db
faedf98d-6cb,SCH7,a2a6b21e,16517,c8cf7f3a,2.0,ccc508af
faedf98d-6cb,SCH7,544524ba,16520,c8cf7f3a,5.0,eece3869
faf48071-1e1,SCH7,1b8ad8ac,16527,394f7028,4.0,26c2e943
faf48071-1e1,SCH7,2a928d33,16525,394f7028,1.0,3c84dfc3
faf48071-1e1,SCH7,32b7b248,16529,394f7028,2.0,557e7a68
faf48071-1e1,SCH7,b47d8073,16524,394f7028,1.0,6805d9ee
faf48071-1e1,SCH7,37bee701,16526,394f7028,2.0,9e339a4e
faf48071-1e1,SCH7,51d6cbd9,16523,394f7028,2.0,b8d510fb
faf48071-1e1,SCH7,85541b03,16522,394f7028,1.0,e894a0fd
faf48071-1e1,SCH7,0b12a094,16528,394f7028,2.0,eca7a643
fafaec93-ee6,SCH8,64361f93,16536,5e8e8c40,2.0,1103f910
fafaec93-ee6,SCH8,ad7495de,16535,5e8e8c40,1.0,279f234c
fafaec93-ee6,SCH8,435bcc45,16534,5e8e8c40,5.0,2f0da45b
fafaec93-ee6,SCH8,00ef21e2,16531,5e8e8c40,1.0,32283e9f
fafaec93-ee6,SCH8,5eda5715,16537,5e8e8c40,5.0,33758104
fafaec93-ee6,SCH8,dc526daa,16532,5e8e8c40,3.0,50c9e77a
fafaec93-ee6,SCH8,25670d29,16530,5e8e8c40,1.0,636b0991
fafaec93-ee6,SCH8,0f3e0ebf,16539,5e8e8c40,2.0,6f41d84e
fafaec93-ee6,SCH8,11a7aa4c,16538,5e8e8c40,7.0,a21ef694
fafaec93-ee6,SCH8,f0a715be,16533,5e8e8c40,1.0,d4b4dfb7
fb0e2127-0a1,SCH6,d1f7ac7f,16540,1c36f6b1,3.0,17b5c1e6
fb0e2127-0a1,SCH6,ed3381c1,16541,1c36f6b1,2.0,1d2b8fdd
fb0e2127-0a1,SCH6,afd420b9,16545,1c36f6b1,2.0,8788aa1a
fb0e2127-0a1,SCH6,c865aa5b,16542,1c36f6b1,2.0,90e912b7
fb0e2127-0a1,SCH6,7e7cc0af,16543,1c36f6b1,1.0,b9066b90
fb0e2127-0a1,SCH6,d5e0631e,16544,1c36f6b1,3.0,f49b8ee4
fb15ffee-bb2,SCH5,d07047e1,16546,1223cccd,5.0,2cb40bc8
fb15ffee-bb2,SCH5,901239f7,16547,1223cccd,1.0,4ed03ba4
fb15ffee-bb2,SCH5,1022049f,16551,1223cccd,1.0,5b735133
fb15ffee-bb2,SCH5,ba601aef,16552,1223cccd,2.0,81945232
fb15ffee-bb2,SCH5,739a83df,16549,1223cccd,4.0,91220317
fb15ffee-bb2,SCH5,92302ba3,16548,1223cccd,1.0,edd5f4b6
fb15ffee-bb2,SCH5,03173559,16550,1223cccd,1.0,fc12d3de
fb236a21-a9d,SCH4,a20f4381,16554,99f899f7,1.0,0484df65
fb236a21-a9d,SCH4,55b882cf,16556,99f899f7,3.0,20d38df5
fb236a21-a9d,SCH4,7a4cc8c6,16555,99f899f7,1.0,47c2da0b
fb236a21-a9d,SCH4,6e06b672,16557,99f899f7,1.0,4e32a83a
fb236a21-a9d,SCH4,9196bebe,16553,99f899f7,4.0,611de82e
fb317412-ede,SCH6,bd5cdfa9,16560,f5edbf0b,2.0,0a119640
fb317412-ede,SCH6,217f9463,16563,f5edbf0b,4.0,46fb68f1
fb317412-ede,SCH6,5fef8e85,16562,f5edbf0b,4.0,82283698
fb317412-ede,SCH6,f0f25d0d,16561,f5edbf0b,3.0,828671a1
fb317412-ede,SCH6,4d35acc8,16558,f5edbf0b,4.0,b6877104
fb317412-ede,SCH6,8e669fc9,16559,f5edbf0b,1.0,c627eb97
fb34bf28-2af,SCH3,6f9795ee,16567,7c7af10d,1.0,20818dc8
fb34bf28-2af,SCH3,db9118b0,16569,7c7af10d,4.0,37ab6282
fb34bf28-2af,SCH3,34d5fc43,16570,7c7af10d,1.0,6397518a
fb34bf28-2af,SCH3,dece0de2,16568,7c7af10d,4.0,69973007
fb34bf28-2af,SCH3,bd6cc3e7,16565,7c7af10d,4.0,b2dbd3db
fb34bf28-2af,SCH3,7a1db8bb,16564,7c7af10d,2.0,c9a1dda7
fb34bf28-2af,SCH3,4d1b4d6b,16566,7c7af10d,4.0,dc18bd7c
fb360af7-54b,SCH4,fed695ad,16573,279d257f,1.0,0ec67368
fb360af7-54b,SCH4,5c6c668e,16571,279d257f,5.0,1e6c1f66
fb360af7-54b,SCH4,5e46afe9,16575,279d257f,1.0,4c65475b
fb360af7-54b,SCH4,cee792bb,16574,279d257f,4.0,7e17c9a3
fb360af7-54b,SCH4,503f5d51,16572,279d257f,1.0,d225cca0
fb484dda-aac,SCH6,6c275995,16578,c3f7ba00,1.0,8c4c9166
fb484dda-aac,SCH6,d2a8c81f,16576,c3f7ba00,1.0,92c236e8
fb484dda-aac,SCH6,c0659755,16577,c3f7ba00,1.0,a6602e0d
fb484dda-aac,SCH6,bf49b009,16580,c3f7ba00,2.0,df14b538
fb484dda-aac,SCH6,089cc0d9,16579,c3f7ba00,4.0,f782d049
fb5d79d0-a05,SCH8,862773ea,16582,ff5f1e37,2.0,b0073926
fb5d79d0-a05,SCH8,45ae83c3,16583,ff5f1e37,3.0,cc2da526
fb5d79d0-a05,SCH8,d0bddaf6,16581,ff5f1e37,3.0,dfdd06e6
fb629819-80c,SCH1,a713a50c,16585,b48ed0c3,4.0,7af5068e
fb629819-80c,SCH1,6211e3a4,16587,b48ed0c3,5.0,838c159e
fb629819-80c,SCH1,5b40f283,16586,b48ed0c3,1.0,9d36e751
fb629819-80c,SCH1,9a58d246,16588,b48ed0c3,4.0,a81188ac
fb629819-80c,SCH1,3743ae84,16584,b48ed0c3,4.0,b00e6316
fb999864-af0,SCH1,be8317fb,16590,27128fbc,3.0,269f366c
fb999864-af0,SCH1,8e69e5f1,16593,27128fbc,4.0,4962d108
fb999864-af0,SCH1,f3124f5b,16594,27128fbc,4.0,523603c2
fb999864-af0,SCH1,06405ff3,16595,27128fbc,1.0,7d3c4164
fb999864-af0,SCH1,08fcd13f,16591,27128fbc,2.0,80e10e39
fb999864-af0,SCH1,c466f080,16592,27128fbc,1.0,8ef667b4
fb999864-af0,SCH1,bb44e3f2,16589,27128fbc,4.0,bb16d026
fba4157f-ad9,SCH8,49791f5e,16603,55dbfdb8,2.0,121411eb
fba4157f-ad9,SCH8,675d1bf8,16602,55dbfdb8,3.0,2016ec50
fba4157f-ad9,SCH8,42ff5f08,16596,55dbfdb8,1.0,2357f71c
fba4157f-ad9,SCH8,41eb4f8e,16600,55dbfdb8,1.0,44435ca1
fba4157f-ad9,SCH8,81225605,16599,55dbfdb8,3.0,567ec226
fba4157f-ad9,SCH8,e522d888,16597,55dbfdb8,1.0,85c03abf
fba4157f-ad9,SCH8,9841604b,16601,55dbfdb8,2.0,89352b68
fba4157f-ad9,SCH8,e79abd76,16598,55dbfdb8,1.0,9561704f
fbbcc2e3-84a,SCH3,c639db05,16608,46f7a226,4.0,191ff645
fbbcc2e3-84a,SCH3,ab03b110,16607,46f7a226,2.0,367e309e
fbbcc2e3-84a,SCH3,15b76cfe,16605,46f7a226,4.0,3af11a53
fbbcc2e3-84a,SCH3,65ad1be8,16604,46f7a226,2.0,5ad9ceb2
fbbcc2e3-84a,SCH3,2d5173bf,16606,46f7a226,1.0,6e39186d
fbc91c1e-a61,SCH3,3809227d,16609,1ff2ab10,1.0,0b9f8c43
fbc91c1e-a61,SCH3,1e4b635a,16615,1ff2ab10,5.0,0dc4b302
fbc91c1e-a61,SCH3,0b182a74,16611,1ff2ab10,4.0,48b0eecd
fbc91c1e-a61,SCH3,74cdff8e,16612,1ff2ab10,1.0,4fd1624b
fbc91c1e-a61,SCH3,bdf5710f,16610,1ff2ab10,1.0,62717be1
fbc91c1e-a61,SCH3,f008f911,16613,1ff2ab10,3.0,6bb8595f
fbc91c1e-a61,SCH3,53374f4b,16614,1ff2ab10,2.0,b1f2d2bb
fbed48d5-bf7,SCH4,e912f9d1,16616,4a97e2cf,1.0,093b1eb0
fbed48d5-bf7,SCH4,6a115f0c,16619,4a97e2cf,1.0,2397f476
fbed48d5-bf7,SCH4,7829fd9e,16617,4a97e2cf,3.0,27eede44
fbed48d5-bf7,SCH4,2ccb09f1,16621,4a97e2cf,1.0,5429ac89
fbed48d5-bf7,SCH4,9fc760d4,16618,4a97e2cf,5.0,87d7221f
fbed48d5-bf7,SCH4,69f83163,16623,4a97e2cf,1.0,9bcff990
fbed48d5-bf7,SCH4,89678c32,16622,4a97e2cf,1.0,b13990a3
fbed48d5-bf7,SCH4,01604860,16620,4a97e2cf,1.0,c04dd37d
fbf9b905-9f6,SCH7,1c42db52,16630,fd81f326,5.0,01a53bf8
fbf9b905-9f6,SCH7,c6d7eb60,16629,fd81f326,2.0,66e5e753
fbf9b905-9f6,SCH7,b1f43d32,16628,fd81f326,1.0,777d75ee
fbf9b905-9f6,SCH7,d5944c1a,16626,fd81f326,1.0,7b00e05e
fbf9b905-9f6,SCH7,7d38278c,16624,fd81f326,1.0,a7d4f896
fbf9b905-9f6,SCH7,47672a9a,16627,fd81f326,3.0,c9ab7775
fbf9b905-9f6,SCH7,893a5e03,16625,fd81f326,1.0,f4a2b6a1
fbfd4af0-259,SCH1,b7a8bf8d,16636,5eeec2a6,1.0,5bcb498f
fbfd4af0-259,SCH1,159f3037,16631,5eeec2a6,3.0,5cdcba09
fbfd4af0-259,SCH1,d4b61f94,16633,5eeec2a6,3.0,77d0ff40
fbfd4af0-259,SCH1,029e31a9,16632,5eeec2a6,2.0,8f01773d
fbfd4af0-259,SCH1,b186f400,16637,5eeec2a6,4.0,d491ed39
fbfd4af0-259,SCH1,b03ad4a0,16635,5eeec2a6,3.0,d8b796aa
fbfd4af0-259,SCH1,b8d19dca,16634,5eeec2a6,1.0,db9d02d0
fc0f7773-cab,SCH3,964436f9,16643,2691b3fa,1.0,0592de06
fc0f7773-cab,SCH3,b181fe2d,16641,2691b3fa,1.0,0ed47445
fc0f7773-cab,SCH3,a9b346a0,16638,2691b3fa,1.0,74e4e49b
fc0f7773-cab,SCH3,209d220a,16644,2691b3fa,5.0,7a118ca5
fc0f7773-cab,SCH3,bad3c371,16642,2691b3fa,2.0,8a750b0e
fc0f7773-cab,SCH3,48bedb74,16645,2691b3fa,2.0,d8e1eeb1
fc0f7773-cab,SCH3,19aa447a,16640,2691b3fa,1.0,e0189d79
fc0f7773-cab,SCH3,6582be12,16639,2691b3fa,2.0,f98c158e
fc339536-85d,SCH2,8a0e2287,16649,8266c6a0,3.0,5092bd97
fc339536-85d,SCH2,7ee5fc54,16648,8266c6a0,1.0,773785b0
fc339536-85d,SCH2,c0f07c76,16651,8266c6a0,5.0,8564d8cd
fc339536-85d,SCH2,b1fb5f95,16647,8266c6a0,6.0,958952c6
