pupilonrolltableid,NativeId,fsmperiodsonrolltableid,fsmperiodsonrollorderseqcolumn,sourceid,fsmstartdate,fsmenddate,ukcountry
cce0affc-c8d,SCH8,8f467fdc,20399,b3ccf7f8,2024-Dec-19 00:00:00,,ENG
cce0affc-c8d,SCH8,0c8c903f,20400,b3ccf7f8,2024-Nov-20 00:00:00,2024-Oct-28 00:00:00,SCT
cce0d201-276,SCH1,4e9bd2dc,20401,e9f23029,2024-Oct-10 00:00:00,,ENG
cce0d201-276,SCH1,195bbe1d,20402,e9f23029,2024-Oct-04 00:00:00,,SCT
cce0d201-276,SCH1,4296c2eb,20403,e9f23029,2024-Oct-31 00:00:00,2024-Nov-26 00:00:00,SCT
cce0d201-276,SCH1,89767693,20404,e9f23029,2024-Oct-13 00:00:00,2024-Oct-24 00:00:00,
cce0d201-276,SCH1,b51ec41e,20405,e9f23029,2024-Sep-19 00:00:00,2024-Oct-06 00:00:00,ENG
ccf917d8-3f0,SCH3,e0f69b98,20406,fe1ef7a7,2024-Sep-03 00:00:00,2024-Nov-19 00:00:00,SCT
cd048e17-834,SCH6,3fdcbc04,20407,8ab1524a,2024-Sep-03 00:00:00,2024-Nov-11 00:00:00,ENG
cd048e17-834,SCH6,f32da874,20408,8ab1524a,2024-Dec-03 00:00:00,2024-Nov-30 00:00:00,ENG
cd048e17-834,SCH6,6cd696cb,20409,8ab1524a,2024-Oct-19 00:00:00,2024-Sep-11 00:00:00,ENG
cd048e17-834,SCH6,939d6c5b,20410,8ab1524a,2024-Sep-19 00:00:00,2024-Sep-08 00:00:00,ENG
cd1760ff-c0c,SCH5,d0c13d99,20411,57dd68ff,2024-Oct-05 00:00:00,,ENG
cd1760ff-c0c,SCH5,ccfdf67c,20412,57dd68ff,2024-Oct-15 00:00:00,2024-Nov-08 00:00:00,ENG
cd1760ff-c0c,SCH5,9176bd9b,20413,57dd68ff,2024-Oct-24 00:00:00,2024-Dec-01 00:00:00,ENG
cd1760ff-c0c,SCH5,b94ed257,20414,57dd68ff,2024-Nov-17 00:00:00,,ENG
cd1760ff-c0c,SCH5,ba36f2a8,20415,57dd68ff,2024-Sep-16 00:00:00,2024-Sep-10 00:00:00,WLS
cd1760ff-c0c,SCH5,d3a455bb,20416,57dd68ff,2024-Oct-19 00:00:00,2024-Nov-02 00:00:00,ENG
cd191e3e-286,SCH5,76210d69,20417,b5a49db9,2024-Dec-03 00:00:00,,ENG
cd191e3e-286,SCH5,058164ee,20418,b5a49db9,2024-Dec-07 00:00:00,2024-Dec-18 00:00:00,ENG
cd191e3e-286,SCH5,e29b8dd3,20419,b5a49db9,2024-Dec-02 00:00:00,,ENG
cd191e3e-286,SCH5,df140bb2,20420,b5a49db9,2024-Sep-03 00:00:00,2024-Oct-18 00:00:00,SCT
cd191e3e-286,SCH5,0af03dde,20421,b5a49db9,2024-Dec-14 00:00:00,,ENG
cd191e3e-286,SCH5,176c8b70,20422,b5a49db9,2024-Dec-13 00:00:00,2024-Dec-03 00:00:00,ENG
cd191e3e-286,SCH5,331bb356,20423,b5a49db9,2024-Dec-11 00:00:00,2024-Dec-07 00:00:00,
cd191e3e-286,SCH5,062cd1f9,20424,b5a49db9,2024-Nov-24 00:00:00,2024-Nov-14 00:00:00,ENG
cd191e3e-286,SCH5,b47ef599,20425,b5a49db9,2024-Nov-25 00:00:00,2024-Sep-03 00:00:00,ENG
cd1fc060-c0a,SCH5,02b8d138,20426,793a6215,2024-Nov-17 00:00:00,2024-Nov-16 00:00:00,ENG
cd1fc060-c0a,SCH5,abd5eccf,20427,793a6215,2024-Nov-26 00:00:00,,ENG
cd1fc060-c0a,SCH5,89c479dc,20428,793a6215,2024-Nov-11 00:00:00,,
cd1fc060-c0a,SCH5,f64bbe97,20429,793a6215,2024-Oct-05 00:00:00,,ENG
cd1fc060-c0a,SCH5,547dcc61,20430,793a6215,2024-Nov-18 00:00:00,,SCT
cd1fc060-c0a,SCH5,a6aa49e7,20431,793a6215,2024-Sep-17 00:00:00,,ENG
cd1fc060-c0a,SCH5,5333135a,20432,793a6215,2024-Sep-19 00:00:00,,ENG
cd1fc060-c0a,SCH5,eed755e7,20433,793a6215,2024-Nov-24 00:00:00,,ENG
cd1fc060-c0a,SCH5,f83e58c2,20434,793a6215,2024-Oct-01 00:00:00,,ENG
cd1fc060-c0a,SCH5,e2330e4c,20435,793a6215,2024-Nov-04 00:00:00,,NIR
cd39e568-646,SCH3,641a4968,20436,8c365aea,2024-Dec-13 00:00:00,2024-Nov-20 00:00:00,SCT
cd39e568-646,SCH3,7c82786f,20437,8c365aea,2024-Nov-08 00:00:00,2024-Nov-19 00:00:00,
cd39e568-646,SCH3,179210c5,20438,8c365aea,2024-Sep-19 00:00:00,,ENG
cd39e568-646,SCH3,5d292f7a,20439,8c365aea,2024-Oct-17 00:00:00,2024-Dec-06 00:00:00,ENG
cd39e568-646,SCH3,54373f3b,20440,8c365aea,2024-Nov-22 00:00:00,2024-Oct-12 00:00:00,ENG
cd39e568-646,SCH3,e096b71e,20441,8c365aea,2024-Nov-15 00:00:00,2024-Nov-04 00:00:00,NIR
cd39e568-646,SCH3,a6f2220d,20442,8c365aea,2024-Sep-15 00:00:00,2024-Nov-18 00:00:00,
cd3ad967-358,SCH1,5d71dde9,20443,77e597e7,2024-Dec-19 00:00:00,,ENG
cd3ad967-358,SCH1,ab7fcd36,20444,77e597e7,2024-Sep-25 00:00:00,,NIR
cd3ad967-358,SCH1,6533f726,20445,77e597e7,2024-Nov-25 00:00:00,2024-Oct-17 00:00:00,SCT
cd69a371-899,SCH7,899a8a8c,20446,4111f72b,2024-Dec-17 00:00:00,,ENG
cd6b1ccb-51f,SCH4,68597e2a,20447,f2935986,2024-Nov-15 00:00:00,,ENG
cd6b1ccb-51f,SCH4,77a5af18,20448,f2935986,2024-Nov-18 00:00:00,,ENG
cd6b1ccb-51f,SCH4,26b37766,20449,f2935986,2024-Nov-12 00:00:00,,ENG
cd6b1ccb-51f,SCH4,a0833b7f,20450,f2935986,2024-Sep-17 00:00:00,2024-Sep-04 00:00:00,SCT
cd6b1ccb-51f,SCH4,b990836b,20451,f2935986,2024-Nov-24 00:00:00,,WLS
cd6b1ccb-51f,SCH4,82c27c7f,20452,f2935986,2024-Oct-19 00:00:00,,ENG
cd6b1ccb-51f,SCH4,dfb4ba36,20453,f2935986,2024-Oct-12 00:00:00,,ENG
cd6b1ccb-51f,SCH4,cc7fac0b,20454,f2935986,2024-Oct-24 00:00:00,,ENG
cd6b1ccb-51f,SCH4,8af1f762,20455,f2935986,2024-Sep-07 00:00:00,,
cd6d0ce9-611,SCH4,9f056d60,20456,8399e2df,2024-Nov-25 00:00:00,2024-Oct-07 00:00:00,ENG
cd6d0ce9-611,SCH4,9adad044,20457,8399e2df,2024-Dec-04 00:00:00,2024-Sep-20 00:00:00,SCT
cd6d0ce9-611,SCH4,3d3847e3,20458,8399e2df,2024-Dec-16 00:00:00,,ENG
cd6d0ce9-611,SCH4,a9f8e443,20459,8399e2df,2024-Dec-14 00:00:00,,SCT
cd6d0ce9-611,SCH4,41fdc31b,20460,8399e2df,2024-Oct-20 00:00:00,,ENG
cd6d0ce9-611,SCH4,7b8dd6be,20461,8399e2df,2024-Nov-26 00:00:00,,ENG
cd6d0ce9-611,SCH4,abb81d51,20462,8399e2df,2024-Sep-01 00:00:00,,ENG
cd6d0ce9-611,SCH4,5ab8d3e4,20463,8399e2df,2024-Oct-19 00:00:00,2024-Sep-15 00:00:00,ENG
cd6d0ce9-611,SCH4,a9f91984,20464,8399e2df,2024-Nov-12 00:00:00,,
cd6d0ce9-611,SCH4,f4185691,20465,8399e2df,2024-Sep-23 00:00:00,2024-Nov-27 00:00:00,SCT
cdb6230d-72e,SCH6,ba62c340,20466,94985b80,2024-Oct-06 00:00:00,,ENG
cdbacb2b-a73,SCH7,7d5edec5,20467,4a2b39ee,2024-Sep-07 00:00:00,2024-Nov-12 00:00:00,ENG
cdbacb2b-a73,SCH7,2729d46e,20468,4a2b39ee,2024-Dec-13 00:00:00,,ENG
cdbacb2b-a73,SCH7,13cee741,20469,4a2b39ee,2024-Sep-28 00:00:00,2024-Sep-28 00:00:00,ENG
cdc37ac3-0ac,SCH8,f0dc6daf,20470,8bb00e76,2024-Oct-24 00:00:00,,ENG
cdcd2cde-060,SCH4,3d08b19c,20471,8373701b,2024-Dec-10 00:00:00,2024-Oct-03 00:00:00,ENG
cdcd2cde-060,SCH4,2ef61b8a,20472,8373701b,2024-Oct-31 00:00:00,,WLS
cdcd2cde-060,SCH4,03677096,20473,8373701b,2024-Sep-12 00:00:00,,ENG
cdcd2cde-060,SCH4,8b84fb4f,20474,8373701b,2024-Nov-16 00:00:00,,
cdd1cc6e-6dc,SCH8,4545ad14,20475,a0c28858,2024-Sep-09 00:00:00,,SCT
cdd1cc6e-6dc,SCH8,986cb426,20476,a0c28858,2024-Nov-24 00:00:00,2024-Sep-05 00:00:00,
cdf3f0b1-c0f,SCH3,10e13bb9,20477,76d207ff,2024-Oct-26 00:00:00,,ENG
cdf3f0b1-c0f,SCH3,c002f7e1,20478,76d207ff,2024-Oct-21 00:00:00,,ENG
cdf3f0b1-c0f,SCH3,a6648860,20479,76d207ff,2024-Sep-12 00:00:00,2024-Oct-12 00:00:00,ENG
ce369973-ff5,SCH1,749391b0,20480,db9fc95b,2024-Sep-18 00:00:00,,SCT
ce369973-ff5,SCH1,46b21dde,20481,db9fc95b,2024-Oct-26 00:00:00,2024-Nov-10 00:00:00,ENG
ce369973-ff5,SCH1,db280a3c,20482,db9fc95b,2024-Nov-12 00:00:00,2024-Dec-01 00:00:00,ENG
ce369973-ff5,SCH1,0f5fdd52,20483,db9fc95b,2024-Sep-02 00:00:00,2024-Nov-23 00:00:00,ENG
ce369973-ff5,SCH1,3a38a10c,20484,db9fc95b,2024-Nov-26 00:00:00,2024-Dec-03 00:00:00,SCT
ce369973-ff5,SCH1,673d7e56,20485,db9fc95b,2024-Sep-09 00:00:00,,ENG
ce369973-ff5,SCH1,289e1547,20486,db9fc95b,2024-Sep-20 00:00:00,,SCT
ce369973-ff5,SCH1,e651fc15,20487,db9fc95b,2024-Oct-18 00:00:00,2024-Oct-08 00:00:00,ENG
ce3dbb01-b23,SCH7,cfe02b1e,20488,cf4c9ee9,2024-Oct-02 00:00:00,2024-Dec-09 00:00:00,SCT
ce3dbb01-b23,SCH7,f69abf60,20489,cf4c9ee9,2024-Nov-30 00:00:00,,ENG
ce3dbb01-b23,SCH7,d85dd4a7,20490,cf4c9ee9,2024-Sep-20 00:00:00,,ENG
ce503a9f-eef,SCH3,f68fac87,20491,b98cd749,2024-Oct-29 00:00:00,2024-Oct-06 00:00:00,ENG
ce503a9f-eef,SCH3,a0acdc4e,20492,b98cd749,2024-Nov-04 00:00:00,,
ce503a9f-eef,SCH3,e7d4196c,20493,b98cd749,2024-Dec-01 00:00:00,,SCT
ce503a9f-eef,SCH3,651c5741,20494,b98cd749,2024-Dec-08 00:00:00,,
ce503a9f-eef,SCH3,fe88c5de,20495,b98cd749,2024-Nov-17 00:00:00,2024-Nov-08 00:00:00,ENG
ce503a9f-eef,SCH3,ca01acb5,20496,b98cd749,2024-Oct-25 00:00:00,,ENG
ce503a9f-eef,SCH3,23b64148,20497,b98cd749,2024-Sep-14 00:00:00,,NIR
ce545713-10f,SCH2,c54ef0c9,20498,375e20b8,2024-Oct-25 00:00:00,,SCT
ce545713-10f,SCH2,cea1b726,20499,375e20b8,2024-Oct-23 00:00:00,,SCT
ce545713-10f,SCH2,6b321218,20500,375e20b8,2024-Oct-06 00:00:00,,SCT
ce545713-10f,SCH2,d728e4af,20501,375e20b8,2024-Dec-05 00:00:00,,ENG
ce5a74dd-f3f,SCH5,ebe41831,20502,87fc7c25,2024-Nov-13 00:00:00,,ENG
ce5a74dd-f3f,SCH5,c426adc7,20503,87fc7c25,2024-Dec-17 00:00:00,2024-Sep-17 00:00:00,ENG
ce5a74dd-f3f,SCH5,8323a36f,20504,87fc7c25,2024-Oct-23 00:00:00,2024-Oct-04 00:00:00,WLS
ce5d03c9-9c3,SCH8,eac56b3d,20505,dbc3d5bc,2024-Dec-07 00:00:00,,ENG
ce6189c8-89e,SCH1,cbc199ef,20506,12d80fbe,2024-Sep-21 00:00:00,2024-Dec-10 00:00:00,ENG
ce6189c8-89e,SCH1,f7153cdd,20507,12d80fbe,2024-Oct-06 00:00:00,2024-Oct-29 00:00:00,SCT
ce6189c8-89e,SCH1,7cf25c40,20508,12d80fbe,2024-Sep-01 00:00:00,,ENG
ce6bf9cc-6c7,SCH2,fd768f71,20509,eb1eb24b,2024-Sep-16 00:00:00,,
ce6bf9cc-6c7,SCH2,6b1a15ab,20510,eb1eb24b,2024-Sep-13 00:00:00,2024-Sep-21 00:00:00,SCT
ce6bf9cc-6c7,SCH2,930d4cb9,20511,eb1eb24b,2024-Sep-08 00:00:00,2024-Sep-24 00:00:00,SCT
ce6bf9cc-6c7,SCH2,fcb8fb36,20512,eb1eb24b,2024-Dec-01 00:00:00,,ENG
ce6bf9cc-6c7,SCH2,13d272f9,20513,eb1eb24b,2024-Oct-11 00:00:00,,SCT
ce750529-269,SCH2,0e38c887,20514,6786aeaf,2024-Dec-15 00:00:00,2024-Dec-03 00:00:00,
ce750529-269,SCH2,73708597,20515,6786aeaf,2024-Oct-29 00:00:00,,
ce750529-269,SCH2,0106bee6,20516,6786aeaf,2024-Oct-06 00:00:00,,ENG
ce750529-269,SCH2,aebb83d5,20517,6786aeaf,2024-Oct-17 00:00:00,,ENG
ce799891-66e,SCH5,88ed29c7,20518,3564edb5,2024-Oct-03 00:00:00,2024-Nov-05 00:00:00,ENG
ce799891-66e,SCH5,f7f52e49,20519,3564edb5,2024-Sep-10 00:00:00,,
ce84f7ba-d1a,SCH4,1abfd341,20520,2e9cb452,2024-Oct-03 00:00:00,,ENG
ce84f7ba-d1a,SCH4,151c0508,20521,2e9cb452,2024-Oct-27 00:00:00,,ENG
ce84f7ba-d1a,SCH4,23384ecd,20522,2e9cb452,2024-Sep-26 00:00:00,,
ce84f7ba-d1a,SCH4,ef29780f,20523,2e9cb452,2024-Nov-17 00:00:00,2024-Nov-14 00:00:00,ENG
ce84f7ba-d1a,SCH4,bb99050a,20524,2e9cb452,2024-Oct-11 00:00:00,,
ce84f7ba-d1a,SCH4,ac038de4,20525,2e9cb452,2024-Oct-24 00:00:00,2024-Oct-06 00:00:00,SCT
cea0cfb7-282,SCH2,028c4c6f,20526,bf13f577,2024-Nov-25 00:00:00,2024-Oct-20 00:00:00,SCT
cea0cfb7-282,SCH2,7d528586,20527,bf13f577,2024-Nov-29 00:00:00,,ENG
cea0cfb7-282,SCH2,481f652c,20528,bf13f577,2024-Sep-27 00:00:00,2024-Nov-19 00:00:00,
cea0cfb7-282,SCH2,26233c35,20529,bf13f577,2024-Oct-11 00:00:00,,SCT
cea0cfb7-282,SCH2,5450392e,20530,bf13f577,2024-Oct-05 00:00:00,,ENG
cea0cfb7-282,SCH2,e3c35974,20531,bf13f577,2024-Sep-03 00:00:00,,NIR
cea0cfb7-282,SCH2,29a6a34a,20532,bf13f577,2024-Dec-16 00:00:00,,ENG
cea0cfb7-282,SCH2,fbddf1ea,20533,bf13f577,2024-Nov-28 00:00:00,,SCT
ceb01e72-b8f,SCH5,693c74af,20534,09e418c1,2024-Sep-19 00:00:00,2024-Nov-14 00:00:00,ENG
ceb01e72-b8f,SCH5,73d794bb,20535,09e418c1,2024-Oct-09 00:00:00,2024-Sep-03 00:00:00,ENG
ceb01e72-b8f,SCH5,973e2c74,20536,09e418c1,2024-Nov-25 00:00:00,2024-Dec-18 00:00:00,ENG
ceb01e72-b8f,SCH5,5f183437,20537,09e418c1,2024-Dec-13 00:00:00,,SCT
ceb01e72-b8f,SCH5,932668ee,20538,09e418c1,2024-Nov-26 00:00:00,2024-Nov-23 00:00:00,ENG
ceb01e72-b8f,SCH5,a7e195b5,20539,09e418c1,2024-Nov-07 00:00:00,,ENG
ceb01e72-b8f,SCH5,0a6d14cb,20540,09e418c1,2024-Oct-27 00:00:00,2024-Nov-06 00:00:00,ENG
cecff821-302,SCH1,8bfdb39e,20541,a01b645a,2024-Sep-14 00:00:00,2024-Sep-05 00:00:00,ENG
cecff821-302,SCH1,7f581642,20542,a01b645a,2024-Oct-15 00:00:00,2024-Dec-17 00:00:00,ENG
cecff821-302,SCH1,85fcf9d5,20543,a01b645a,2024-Oct-04 00:00:00,,SCT
ced7831f-6ee,SCH5,ba6009eb,20544,13324874,2024-Nov-24 00:00:00,2024-Sep-24 00:00:00,NIR
ced7831f-6ee,SCH5,e68f6bb0,20545,13324874,2024-Nov-16 00:00:00,,SCT
ced7831f-6ee,SCH5,68e64447,20546,13324874,2024-Nov-10 00:00:00,,ENG
ced952bd-cc1,SCH7,32e89d9d,20547,0446cefa,2024-Sep-10 00:00:00,2024-Dec-15 00:00:00,SCT
ced952bd-cc1,SCH7,d60c2fa4,20548,0446cefa,2024-Nov-27 00:00:00,2024-Oct-08 00:00:00,
ced952bd-cc1,SCH7,d3bc515b,20549,0446cefa,2024-Oct-16 00:00:00,,ENG
cee6f1e9-a11,SCH7,8595c31b,20550,4f9af22f,2024-Oct-05 00:00:00,,SCT
cee6f1e9-a11,SCH7,ff6352fb,20551,4f9af22f,2024-Nov-15 00:00:00,,ENG
cee93717-df7,SCH8,008a0b1e,20552,e42b368a,2024-Nov-04 00:00:00,,SCT
cee93717-df7,SCH8,65212ab1,20553,e42b368a,2024-Nov-25 00:00:00,2024-Dec-14 00:00:00,SCT
cee93717-df7,SCH8,be765fc3,20554,e42b368a,2024-Sep-01 00:00:00,2024-Oct-07 00:00:00,SCT
cef00725-98f,SCH7,bc5fba18,20555,85be5b9e,2024-Oct-27 00:00:00,2024-Oct-11 00:00:00,
cef00725-98f,SCH7,77ea18cc,20556,85be5b9e,2024-Sep-02 00:00:00,,SCT
cef00725-98f,SCH7,e715212b,20557,85be5b9e,2024-Oct-25 00:00:00,2024-Dec-03 00:00:00,ENG
cef00725-98f,SCH7,d737eff9,20558,85be5b9e,2024-Dec-06 00:00:00,,ENG
cef00725-98f,SCH7,2ecb0260,20559,85be5b9e,2024-Sep-19 00:00:00,,ENG
cef0a36a-872,SCH1,64d0ddf9,20560,0eff1144,2024-Oct-12 00:00:00,2024-Nov-17 00:00:00,ENG
cef0a36a-872,SCH1,c4b60cf7,20561,0eff1144,2024-Oct-08 00:00:00,,ENG
cef0a36a-872,SCH1,f074809f,20562,0eff1144,2024-Nov-30 00:00:00,2024-Nov-05 00:00:00,ENG
cef0a36a-872,SCH1,6b58e306,20563,0eff1144,2024-Oct-15 00:00:00,2024-Dec-01 00:00:00,ENG
cef0a36a-872,SCH1,53688f22,20564,0eff1144,2024-Oct-28 00:00:00,2024-Sep-10 00:00:00,ENG
cef0a36a-872,SCH1,c0f2c4d0,20565,0eff1144,2024-Oct-05 00:00:00,,ENG
cef0a36a-872,SCH1,1e1493e8,20566,0eff1144,2024-Dec-11 00:00:00,2024-Oct-02 00:00:00,ENG
cef0a36a-872,SCH1,8327c16d,20567,0eff1144,2024-Nov-27 00:00:00,,
cef0a36a-872,SCH1,a23f9f75,20568,0eff1144,2024-Dec-19 00:00:00,2024-Nov-20 00:00:00,ENG
cefd22b2-33b,SCH3,9ac7e116,20569,9782c9ba,2024-Nov-13 00:00:00,2024-Oct-28 00:00:00,ENG
cefd22b2-33b,SCH3,a6f682eb,20570,9782c9ba,2024-Sep-20 00:00:00,,ENG
cefd22b2-33b,SCH3,5a619355,20571,9782c9ba,2024-Sep-20 00:00:00,,ENG
cf173990-c6c,SCH8,29750cbd,20572,62213d23,2024-Oct-29 00:00:00,2024-Oct-20 00:00:00,ENG
cf173990-c6c,SCH8,008dd1f1,20573,62213d23,2024-Oct-07 00:00:00,2024-Oct-15 00:00:00,ENG
cf173990-c6c,SCH8,515fb738,20574,62213d23,2024-Nov-26 00:00:00,2024-Nov-08 00:00:00,ENG
cf381cf4-c36,SCH2,4879df7c,20575,c8145f93,2024-Oct-30 00:00:00,2024-Dec-12 00:00:00,ENG
cf381cf4-c36,SCH2,9e3d7ba7,20576,c8145f93,2024-Nov-10 00:00:00,,ENG
cf381cf4-c36,SCH2,e9f2d1eb,20577,c8145f93,2024-Oct-20 00:00:00,2024-Nov-08 00:00:00,SCT
cf3f0d13-5d4,SCH8,1017e9a9,20578,1d8e7537,2024-Nov-01 00:00:00,2024-Nov-12 00:00:00,ENG
cf3f0d13-5d4,SCH8,0eb63904,20579,1d8e7537,2024-Sep-16 00:00:00,,ENG
cf3f0d13-5d4,SCH8,e20a01f1,20580,1d8e7537,2024-Sep-02 00:00:00,2024-Dec-12 00:00:00,ENG
cf3f0d13-5d4,SCH8,16072c9f,20581,1d8e7537,2024-Nov-12 00:00:00,,ENG
cf5f9bd3-194,SCH1,e40b07d3,20582,e8c3b3af,2024-Nov-27 00:00:00,2024-Oct-25 00:00:00,ENG
cf5f9bd3-194,SCH1,47a96633,20583,e8c3b3af,2024-Nov-03 00:00:00,,NIR
cf5f9bd3-194,SCH1,f0a0714f,20584,e8c3b3af,2024-Dec-02 00:00:00,,ENG
cf5f9bd3-194,SCH1,ac4f05e8,20585,e8c3b3af,2024-Dec-04 00:00:00,,ENG
cf61da0a-cfa,SCH5,5ababd90,20586,da55fc12,2024-Sep-14 00:00:00,,ENG
cf61da0a-cfa,SCH5,de559131,20587,da55fc12,2024-Dec-03 00:00:00,2024-Dec-08 00:00:00,ENG
cf61da0a-cfa,SCH5,d4f4c8a0,20588,da55fc12,2024-Nov-23 00:00:00,2024-Oct-26 00:00:00,ENG
cf61da0a-cfa,SCH5,f11af372,20589,da55fc12,2024-Oct-26 00:00:00,2024-Sep-01 00:00:00,WLS
cf6d0000-5d8,SCH3,67c26771,20590,755b2ddf,2024-Oct-27 00:00:00,,SCT
cf6d0000-5d8,SCH3,38d3566c,20591,755b2ddf,2024-Oct-10 00:00:00,,ENG
cf6d0000-5d8,SCH3,e55cddc9,20592,755b2ddf,2024-Dec-12 00:00:00,2024-Sep-09 00:00:00,ENG
cf6d0000-5d8,SCH3,d7ec8b75,20593,755b2ddf,2024-Dec-03 00:00:00,2024-Nov-14 00:00:00,ENG
cf6d0000-5d8,SCH3,dad7f029,20594,755b2ddf,2024-Nov-16 00:00:00,2024-Nov-22 00:00:00,SCT
cf7d018f-1db,SCH2,379238ca,20595,5fc9f9d1,2024-Oct-27 00:00:00,,SCT
cf7d018f-1db,SCH2,785ed35e,20596,5fc9f9d1,2024-Sep-17 00:00:00,,ENG
cf7d018f-1db,SCH2,877b1cb3,20597,5fc9f9d1,2024-Nov-04 00:00:00,2024-Nov-22 00:00:00,ENG
cf7d018f-1db,SCH2,3c4e3319,20598,5fc9f9d1,2024-Sep-01 00:00:00,2024-Oct-29 00:00:00,ENG
cf7d018f-1db,SCH2,ad782559,20599,5fc9f9d1,2024-Oct-16 00:00:00,,ENG
cf87b5b9-d38,SCH4,bb12fdc4,20600,1ac3cc5a,2024-Nov-07 00:00:00,2024-Oct-26 00:00:00,ENG
cf87b5b9-d38,SCH4,05d06210,20601,1ac3cc5a,2024-Oct-21 00:00:00,2024-Sep-03 00:00:00,ENG
cf87b5b9-d38,SCH4,4837d033,20602,1ac3cc5a,2024-Oct-13 00:00:00,2024-Dec-05 00:00:00,ENG
cf893500-16c,SCH8,dfbefe02,20603,15587931,2024-Oct-02 00:00:00,2024-Sep-23 00:00:00,SCT
cf893500-16c,SCH8,3f236951,20604,15587931,2024-Dec-08 00:00:00,,NIR
cf893500-16c,SCH8,f5560761,20605,15587931,2024-Nov-27 00:00:00,,ENG
cf893500-16c,SCH8,9c21491c,20606,15587931,2024-Nov-04 00:00:00,2024-Nov-05 00:00:00,ENG
cf893500-16c,SCH8,1ab6dde0,20607,15587931,2024-Sep-20 00:00:00,,ENG
cf893500-16c,SCH8,4b4bacfa,20608,15587931,2024-Nov-13 00:00:00,,
cf893500-16c,SCH8,edc015bd,20609,15587931,2024-Sep-14 00:00:00,,ENG
cf893500-16c,SCH8,c3830dc2,20610,15587931,2024-Dec-12 00:00:00,,ENG
cf97e3d2-e79,SCH1,5f131900,20611,fe1597d0,2024-Oct-19 00:00:00,2024-Dec-12 00:00:00,ENG
cf97e3d2-e79,SCH1,1ed321b4,20612,fe1597d0,2024-Nov-18 00:00:00,2024-Sep-10 00:00:00,ENG
cf97e3d2-e79,SCH1,9e891ba0,20613,fe1597d0,2024-Oct-22 00:00:00,2024-Sep-23 00:00:00,ENG
cf97e3d2-e79,SCH1,465ed137,20614,fe1597d0,2024-Oct-17 00:00:00,2024-Dec-19 00:00:00,ENG
cf97e3d2-e79,SCH1,7d048051,20615,fe1597d0,2024-Sep-26 00:00:00,,ENG
cf999b78-97e,SCH3,39670176,20616,d1b505b7,2024-Oct-16 00:00:00,2024-Dec-04 00:00:00,ENG
cf999b78-97e,SCH3,574d90fb,20617,d1b505b7,2024-Nov-01 00:00:00,2024-Oct-09 00:00:00,ENG
cf999b78-97e,SCH3,5e0df9c6,20618,d1b505b7,2024-Nov-03 00:00:00,,NIR
cf999b78-97e,SCH3,a0c7dc27,20619,d1b505b7,2024-Dec-03 00:00:00,,SCT
cf999b78-97e,SCH3,6f8d6329,20620,d1b505b7,2024-Oct-13 00:00:00,2024-Dec-15 00:00:00,ENG
cf999b78-97e,SCH3,66b9d0d1,20621,d1b505b7,2024-Nov-26 00:00:00,2024-Sep-17 00:00:00,ENG
cf999b78-97e,SCH3,3cbdb079,20622,d1b505b7,2024-Nov-11 00:00:00,2024-Sep-09 00:00:00,ENG
cf999b78-97e,SCH3,efa1e94e,20623,d1b505b7,2024-Dec-06 00:00:00,,NIR
cfb1c3f1-9e0,SCH2,f4728a44,20624,5064f487,2024-Sep-03 00:00:00,,ENG
cfb1c3f1-9e0,SCH2,125f77ac,20625,5064f487,2024-Dec-14 00:00:00,,NIR
cfb1c3f1-9e0,SCH2,00249495,20626,5064f487,2024-Nov-14 00:00:00,2024-Sep-10 00:00:00,ENG
cfb1c3f1-9e0,SCH2,85ddc5d8,20627,5064f487,2024-Sep-10 00:00:00,2024-Sep-14 00:00:00,ENG
cfb1c3f1-9e0,SCH2,b05541d8,20628,5064f487,2024-Sep-21 00:00:00,2024-Oct-07 00:00:00,ENG
cfb1c3f1-9e0,SCH2,f5a6c6e8,20629,5064f487,2024-Oct-01 00:00:00,,SCT
cfbd840d-886,SCH2,39d2538f,20630,27a257e9,2024-Sep-28 00:00:00,,SCT
cfbd840d-886,SCH2,c14160e1,20631,27a257e9,2024-Sep-06 00:00:00,2024-Sep-02 00:00:00,ENG
cfbd840d-886,SCH2,e5801e81,20632,27a257e9,2024-Sep-19 00:00:00,2024-Sep-06 00:00:00,ENG
cfbd840d-886,SCH2,38934682,20633,27a257e9,2024-Oct-19 00:00:00,,ENG
cfbddb99-09f,SCH4,d50e5da0,20634,dbf445ce,2024-Oct-11 00:00:00,2024-Dec-07 00:00:00,ENG
cfbddb99-09f,SCH4,e5dce422,20635,dbf445ce,2024-Nov-22 00:00:00,2024-Oct-28 00:00:00,ENG
cfbddb99-09f,SCH4,da3ad2d4,20636,dbf445ce,2024-Nov-04 00:00:00,2024-Sep-03 00:00:00,SCT
cfcb2196-7b5,SCH3,6b2b3e37,20637,b2bfa2c7,2024-Nov-20 00:00:00,2024-Oct-25 00:00:00,ENG
cfd72221-643,SCH6,c527b073,20638,31705a9c,2024-Oct-17 00:00:00,2024-Sep-19 00:00:00,WLS
cfd72221-643,SCH6,da56555a,20639,31705a9c,2024-Sep-21 00:00:00,2024-Dec-17 00:00:00,
cfebb424-5df,SCH5,c81f1c2a,20640,c18f1d8a,2024-Nov-11 00:00:00,,ENG
