pupilonrolltableid,NativeId,fsmperiodtableid,fsmperiodorderseqcolumn,sourceid,fsmstartdate,fsmenddate,ukcountry
f3bbc39e-f5a,SCH8,771d1448,24607,82ade866,2025-Mar-14 00:00:00,,ENG
f3bbc39e-f5a,SCH8,dd9c1797,24608,82ade866,2025-Feb-23 00:00:00,,ENG
f3bbc39e-f5a,SCH8,4a65af3a,24609,82ade866,2025-Mar-10 00:00:00,,ENG
f3d25157-201,SCH6,84bb0d29,24610,c8921e4b,2025-Feb-26 00:00:00,2025-Feb-16 00:00:00,
f3e13ce9-f6c,SCH8,21aeb79a,24611,e5695dc0,2025-Feb-13 00:00:00,,WLS
f3e13ce9-f6c,SCH8,109307fe,24612,e5695dc0,2025-Jan-19 00:00:00,,NIR
f3e13ce9-f6c,SCH8,e0599ac0,24613,e5695dc0,2025-Jan-09 00:00:00,,ENG
f3e13ce9-f6c,SCH8,7e3625be,24614,e5695dc0,2025-Mar-27 00:00:00,,ENG
f3e13ce9-f6c,SCH8,82eecab8,24615,e5695dc0,2025-Feb-01 00:00:00,2025-Jan-18 00:00:00,ENG
f3fccbf7-e7f,SCH2,86d10418,24616,4c2d8b1e,2025-Mar-15 00:00:00,,ENG
f3fccbf7-e7f,SCH2,9c4af26b,24617,4c2d8b1e,2025-Feb-02 00:00:00,2025-Jan-31 00:00:00,ENG
f3fccbf7-e7f,SCH2,12a7d581,24618,4c2d8b1e,2025-Mar-06 00:00:00,,SCT
f3fccbf7-e7f,SCH2,dd09b2ba,24619,4c2d8b1e,2025-Mar-13 00:00:00,2025-Jan-13 00:00:00,ENG
f3fccbf7-e7f,SCH2,f42159be,24620,4c2d8b1e,2025-Mar-22 00:00:00,2025-Mar-29 00:00:00,ENG
f3fccbf7-e7f,SCH2,c1f49647,24621,4c2d8b1e,2025-Jan-20 00:00:00,2025-Feb-09 00:00:00,SCT
f3fccbf7-e7f,SCH2,01251765,24622,4c2d8b1e,2025-Jan-29 00:00:00,2025-Mar-02 00:00:00,ENG
f3fccbf7-e7f,SCH2,b26c6cd9,24623,4c2d8b1e,2025-Jan-20 00:00:00,2025-Jan-30 00:00:00,SCT
f3fccbf7-e7f,SCH2,04eb7dfe,24624,4c2d8b1e,2025-Apr-03 00:00:00,2025-Jan-20 00:00:00,ENG
f4058360-f6a,SCH1,9ca1d144,24625,5612295c,2025-Jan-15 00:00:00,2025-Feb-08 00:00:00,ENG
f4058360-f6a,SCH1,5b4db6c3,24626,5612295c,2025-Feb-01 00:00:00,2025-Feb-02 00:00:00,ENG
f4058360-f6a,SCH1,7ccfb033,24627,5612295c,2025-Apr-07 00:00:00,,ENG
f4058360-f6a,SCH1,c57680d2,24628,5612295c,2025-Mar-07 00:00:00,,ENG
f4058360-f6a,SCH1,c072042d,24629,5612295c,2025-Apr-09 00:00:00,,ENG
f4058360-f6a,SCH1,095856a1,24630,5612295c,2025-Mar-16 00:00:00,2025-Feb-17 00:00:00,SCT
f4058360-f6a,SCH1,c7cc394e,24631,5612295c,2025-Apr-05 00:00:00,2025-Feb-07 00:00:00,ENG
f4058360-f6a,SCH1,89a8ee88,24632,5612295c,2025-Mar-21 00:00:00,,ENG
f4087729-28c,SCH8,4f552b23,24633,c5b8d3e2,2025-Mar-25 00:00:00,2025-Mar-16 00:00:00,ENG
f4087729-28c,SCH8,e8a5f769,24634,c5b8d3e2,2025-Mar-30 00:00:00,2025-Mar-08 00:00:00,
f4087729-28c,SCH8,b98070e1,24635,c5b8d3e2,2025-Mar-14 00:00:00,,ENG
f4087729-28c,SCH8,98b63ba5,24636,c5b8d3e2,2025-Mar-04 00:00:00,,
f4087729-28c,SCH8,1c292a3e,24637,c5b8d3e2,2025-Mar-24 00:00:00,,ENG
f4087729-28c,SCH8,cd1c867e,24638,c5b8d3e2,2025-Mar-22 00:00:00,2025-Mar-29 00:00:00,ENG
f4087729-28c,SCH8,235987c3,24639,c5b8d3e2,2025-Jan-29 00:00:00,,ENG
f4087729-28c,SCH8,d2ef85b5,24640,c5b8d3e2,2025-Jan-13 00:00:00,2025-Jan-30 00:00:00,
f4087729-28c,SCH8,fc5712c4,24641,c5b8d3e2,2025-Mar-29 00:00:00,,WLS
f4087729-28c,SCH8,6b27be49,24642,c5b8d3e2,2025-Mar-19 00:00:00,,ENG
f40934c2-082,SCH4,125dac79,24643,c336175b,2025-Apr-02 00:00:00,,ENG
f40934c2-082,SCH4,7e056416,24644,c336175b,2025-Apr-06 00:00:00,,ENG
f40adf86-598,SCH6,b5457a83,24645,072d29b1,2025-Jan-25 00:00:00,2025-Jan-28 00:00:00,ENG
f40adf86-598,SCH6,b429ea76,24646,072d29b1,2025-Feb-02 00:00:00,2025-Feb-20 00:00:00,ENG
f40adf86-598,SCH6,886f997a,24647,072d29b1,2025-Mar-14 00:00:00,,SCT
f40adf86-598,SCH6,449a20f9,24648,072d29b1,2025-Feb-21 00:00:00,2025-Mar-11 00:00:00,ENG
f40adf86-598,SCH6,e2c1a198,24649,072d29b1,2025-Mar-20 00:00:00,,ENG
f40adf86-598,SCH6,4257450f,24650,072d29b1,2025-Jan-15 00:00:00,,SCT
f4161495-730,SCH5,5fd4135d,24651,69161850,2025-Mar-22 00:00:00,2025-Mar-04 00:00:00,ENG
f4161495-730,SCH5,c59e8cdb,24652,69161850,2025-Jan-31 00:00:00,2025-Feb-07 00:00:00,ENG
f4161495-730,SCH5,46659602,24653,69161850,2025-Jan-12 00:00:00,,ENG
f4161495-730,SCH5,266b8dc9,24654,69161850,2025-Jan-10 00:00:00,,ENG
f4161495-730,SCH5,54d4b2f2,24655,69161850,2025-Jan-06 00:00:00,,ENG
f4161495-730,SCH5,f26462b5,24656,69161850,2025-Mar-17 00:00:00,,ENG
f4161495-730,SCH5,aa630659,24657,69161850,2025-Feb-10 00:00:00,2025-Jan-13 00:00:00,ENG
f4161495-730,SCH5,0285deec,24658,69161850,2025-Jan-17 00:00:00,2025-Mar-18 00:00:00,ENG
f4161495-730,SCH5,ec2f8b52,24659,69161850,2025-Jan-06 00:00:00,2025-Mar-17 00:00:00,ENG
f4187045-3ed,SCH4,9641ad5b,24660,06aa81b4,2025-Feb-03 00:00:00,2025-Jan-16 00:00:00,ENG
f4187045-3ed,SCH4,f864030a,24661,06aa81b4,2025-Jan-17 00:00:00,,SCT
f4187045-3ed,SCH4,737d1ffd,24662,06aa81b4,2025-Mar-07 00:00:00,2025-Feb-11 00:00:00,ENG
f4187045-3ed,SCH4,17b5f275,24663,06aa81b4,2025-Jan-28 00:00:00,,ENG
f42ad298-fea,SCH8,7111c62c,24664,52b7981b,2025-Feb-10 00:00:00,,SCT
f42ad298-fea,SCH8,e2b6d2a1,24665,52b7981b,2025-Jan-28 00:00:00,,ENG
f42ad298-fea,SCH8,7fcf839d,24666,52b7981b,2025-Apr-01 00:00:00,2025-Apr-02 00:00:00,ENG
f42ad298-fea,SCH8,2cac7543,24667,52b7981b,2025-Mar-12 00:00:00,2025-Mar-13 00:00:00,ENG
f42ad298-fea,SCH8,dd8d9c04,24668,52b7981b,2025-Feb-07 00:00:00,,ENG
f42ad298-fea,SCH8,dd816347,24669,52b7981b,2025-Mar-21 00:00:00,,ENG
f42ad298-fea,SCH8,5979407a,24670,52b7981b,2025-Mar-30 00:00:00,,ENG
f4321656-763,SCH4,3855c455,24671,2e379560,2025-Jan-08 00:00:00,,ENG
f4321656-763,SCH4,a465df3d,24672,2e379560,2025-Jan-11 00:00:00,2025-Apr-09 00:00:00,NIR
f4321656-763,SCH4,cf839be4,24673,2e379560,2025-Feb-14 00:00:00,,SCT
f4321656-763,SCH4,bde8b7c3,24674,2e379560,2025-Apr-07 00:00:00,,ENG
f4321656-763,SCH4,2f5bad25,24675,2e379560,2025-Feb-16 00:00:00,2025-Feb-08 00:00:00,ENG
f43ca53d-575,SCH1,50e30d9c,24676,a1d28cac,2025-Mar-06 00:00:00,,ENG
f43ca53d-575,SCH1,9cffd4ec,24677,a1d28cac,2025-Mar-30 00:00:00,2025-Jan-18 00:00:00,SCT
f43ca53d-575,SCH1,1ad5f642,24678,a1d28cac,2025-Jan-19 00:00:00,,NIR
f43ca53d-575,SCH1,bc9cc4c2,24679,a1d28cac,2025-Mar-12 00:00:00,,ENG
f43ca53d-575,SCH1,6ba18be4,24680,a1d28cac,2025-Jan-21 00:00:00,,ENG
f43ca53d-575,SCH1,69a0841b,24681,a1d28cac,2025-Feb-23 00:00:00,,
f43ca53d-575,SCH1,bd66df81,24682,a1d28cac,2025-Feb-26 00:00:00,2025-Jan-23 00:00:00,SCT
f43ca53d-575,SCH1,5d07361f,24683,a1d28cac,2025-Mar-07 00:00:00,2025-Apr-06 00:00:00,SCT
f43ca53d-575,SCH1,612821f7,24684,a1d28cac,2025-Mar-22 00:00:00,,ENG
f43ca53d-575,SCH1,d00faaa3,24685,a1d28cac,2025-Mar-02 00:00:00,2025-Feb-22 00:00:00,ENG
f43ec8a0-1b0,SCH8,08b0c7df,24686,aad7960c,2025-Mar-25 00:00:00,,
f43ec8a0-1b0,SCH8,2d7ce0e5,24687,aad7960c,2025-Mar-22 00:00:00,2025-Feb-08 00:00:00,SCT
f43ec8a0-1b0,SCH8,2d724d4b,24688,aad7960c,2025-Feb-11 00:00:00,2025-Mar-01 00:00:00,ENG
f43ec8a0-1b0,SCH8,e5371436,24689,aad7960c,2025-Feb-05 00:00:00,,ENG
f43ec8a0-1b0,SCH8,cf41b14b,24690,aad7960c,2025-Feb-07 00:00:00,,ENG
f43ec8a0-1b0,SCH8,eb04024c,24691,aad7960c,2025-Mar-05 00:00:00,2025-Jan-11 00:00:00,ENG
f43ec8a0-1b0,SCH8,5a52d465,24692,aad7960c,2025-Jan-21 00:00:00,2025-Apr-08 00:00:00,SCT
f43ec8a0-1b0,SCH8,7c10f9c6,24693,aad7960c,2025-Feb-01 00:00:00,,
f44361a0-06a,SCH2,6a305d19,24694,24052c67,2025-Mar-01 00:00:00,2025-Jan-11 00:00:00,SCT
f44361a0-06a,SCH2,91d5a64a,24695,24052c67,2025-Mar-15 00:00:00,,ENG
f44361a0-06a,SCH2,ec879863,24696,24052c67,2025-Jan-12 00:00:00,,ENG
f44361a0-06a,SCH2,80309038,24697,24052c67,2025-Mar-30 00:00:00,2025-Feb-22 00:00:00,ENG
f44361a0-06a,SCH2,03c14c58,24698,24052c67,2025-Feb-04 00:00:00,2025-Mar-09 00:00:00,ENG
f44361a0-06a,SCH2,dc0a3664,24699,24052c67,2025-Jan-18 00:00:00,2025-Jan-19 00:00:00,ENG
f44361a0-06a,SCH2,942437ee,24700,24052c67,2025-Jan-25 00:00:00,,ENG
f44eeacd-7c5,SCH1,93c9d142,24701,d6635732,2025-Mar-16 00:00:00,,ENG
f44eeacd-7c5,SCH1,766ed0a7,24702,d6635732,2025-Jan-15 00:00:00,2025-Feb-07 00:00:00,ENG
f44eeacd-7c5,SCH1,3f3482e8,24703,d6635732,2025-Mar-08 00:00:00,2025-Mar-01 00:00:00,ENG
f44eeacd-7c5,SCH1,9d062a38,24704,d6635732,2025-Mar-18 00:00:00,2025-Jan-27 00:00:00,ENG
f44eeacd-7c5,SCH1,e955877c,24705,d6635732,2025-Feb-17 00:00:00,,ENG
f44eeacd-7c5,SCH1,529e6046,24706,d6635732,2025-Jan-25 00:00:00,,ENG
f44eeacd-7c5,SCH1,9c029155,24707,d6635732,2025-Feb-09 00:00:00,2025-Mar-15 00:00:00,
f44eeacd-7c5,SCH1,cb580c03,24708,d6635732,2025-Feb-24 00:00:00,2025-Jan-22 00:00:00,ENG
f44eeacd-7c5,SCH1,4c19ba33,24709,d6635732,2025-Jan-06 00:00:00,,ENG
f451622b-089,SCH3,e98f9572,24710,df603765,2025-Jan-12 00:00:00,2025-Mar-08 00:00:00,ENG
f451622b-089,SCH3,5c11457d,24711,df603765,2025-Mar-19 00:00:00,,ENG
f451622b-089,SCH3,84974bce,24712,df603765,2025-Feb-07 00:00:00,2025-Apr-08 00:00:00,
f451622b-089,SCH3,1e6bfe01,24713,df603765,2025-Feb-25 00:00:00,,SCT
f451622b-089,SCH3,4f26ad5e,24714,df603765,2025-Mar-01 00:00:00,2025-Jan-31 00:00:00,
f451622b-089,SCH3,d42d787d,24715,df603765,2025-Apr-03 00:00:00,,ENG
f451622b-089,SCH3,f4dc90b1,24716,df603765,2025-Mar-16 00:00:00,2025-Mar-05 00:00:00,ENG
f451622b-089,SCH3,b964c72a,24717,df603765,2025-Mar-09 00:00:00,,ENG
f45a083a-9cf,SCH2,af4858de,24718,ae0cf510,2025-Jan-18 00:00:00,2025-Mar-22 00:00:00,WLS
f45a083a-9cf,SCH2,aaad5c7e,24719,ae0cf510,2025-Feb-13 00:00:00,,SCT
f45a083a-9cf,SCH2,2341b4fa,24720,ae0cf510,2025-Feb-14 00:00:00,,SCT
f45a083a-9cf,SCH2,fa978697,24721,ae0cf510,2025-Jan-11 00:00:00,2025-Feb-01 00:00:00,NIR
f45a083a-9cf,SCH2,efa9b4a4,24722,ae0cf510,2025-Mar-28 00:00:00,,ENG
f45a083a-9cf,SCH2,f33dc596,24723,ae0cf510,2025-Mar-15 00:00:00,,ENG
f4619cad-005,SCH5,be1e30d2,24724,11da02ef,2025-Jan-14 00:00:00,2025-Jan-11 00:00:00,ENG
f4619cad-005,SCH5,3ac5c771,24725,11da02ef,2025-Mar-22 00:00:00,2025-Jan-19 00:00:00,ENG
f4619cad-005,SCH5,eb7d318e,24726,11da02ef,2025-Jan-26 00:00:00,,ENG
f4619cad-005,SCH5,ade37392,24727,11da02ef,2025-Mar-12 00:00:00,2025-Apr-03 00:00:00,ENG
f4619cad-005,SCH5,50a9d1ec,24728,11da02ef,2025-Jan-10 00:00:00,,SCT
f4619cad-005,SCH5,7abd56a2,24729,11da02ef,2025-Mar-05 00:00:00,,ENG
f482f304-cbc,SCH8,89d55f4e,24730,44eb9e07,2025-Jan-28 00:00:00,2025-Jan-25 00:00:00,ENG
f482f304-cbc,SCH8,bdb88c48,24731,44eb9e07,2025-Mar-27 00:00:00,2025-Jan-14 00:00:00,SCT
f482f304-cbc,SCH8,7dddb413,24732,44eb9e07,2025-Feb-09 00:00:00,2025-Feb-12 00:00:00,SCT
f482f304-cbc,SCH8,536342c0,24733,44eb9e07,2025-Feb-19 00:00:00,,ENG
f482f304-cbc,SCH8,39d68454,24734,44eb9e07,2025-Jan-22 00:00:00,,SCT
f495d316-a13,SCH2,a638a421,24735,7d768d2a,2025-Mar-21 00:00:00,2025-Mar-09 00:00:00,ENG
f495d316-a13,SCH2,470bb861,24736,7d768d2a,2025-Jan-30 00:00:00,,ENG
f495d316-a13,SCH2,375c2d79,24737,7d768d2a,2025-Mar-10 00:00:00,,
f495d316-a13,SCH2,cdf2fab9,24738,7d768d2a,2025-Jan-28 00:00:00,2025-Jan-06 00:00:00,ENG
f4a8bb1c-ac1,SCH4,368e2f60,24739,6c9a825b,2025-Feb-10 00:00:00,,ENG
f4a8bb1c-ac1,SCH4,5994770c,24740,6c9a825b,2025-Feb-11 00:00:00,2025-Feb-27 00:00:00,SCT
f4a8bb1c-ac1,SCH4,37c215f4,24741,6c9a825b,2025-Mar-18 00:00:00,,ENG
f4a8bb1c-ac1,SCH4,d154a750,24742,6c9a825b,2025-Feb-27 00:00:00,2025-Feb-24 00:00:00,WLS
f4a8bb1c-ac1,SCH4,25c45884,24743,6c9a825b,2025-Mar-29 00:00:00,,ENG
f4a8bb1c-ac1,SCH4,068f6bf5,24744,6c9a825b,2025-Jan-31 00:00:00,2025-Jan-29 00:00:00,ENG
f4a8bb1c-ac1,SCH4,30dadc09,24745,6c9a825b,2025-Apr-04 00:00:00,2025-Jan-30 00:00:00,SCT
f4a8bb1c-ac1,SCH4,c06b74e9,24746,6c9a825b,2025-Feb-06 00:00:00,2025-Jan-12 00:00:00,ENG
f4a8bb1c-ac1,SCH4,2dfc21cf,24747,6c9a825b,2025-Feb-06 00:00:00,2025-Mar-15 00:00:00,ENG
f4a8bb1c-ac1,SCH4,3ac88ee5,24748,6c9a825b,2025-Feb-11 00:00:00,,ENG
f4c63d26-7bb,SCH5,592da67f,24749,cfcd7364,2025-Jan-09 00:00:00,2025-Mar-14 00:00:00,ENG
f4c63d26-7bb,SCH5,f518f512,24750,cfcd7364,2025-Feb-19 00:00:00,,ENG
f4c63d26-7bb,SCH5,c6fed51e,24751,cfcd7364,2025-Mar-18 00:00:00,,SCT
f4c63d26-7bb,SCH5,3f63b7de,24752,cfcd7364,2025-Feb-16 00:00:00,,ENG
f4cb491d-b3b,SCH6,fe2008a0,24753,737b65ea,2025-Jan-25 00:00:00,,ENG
f4cb491d-b3b,SCH6,f93c5789,24754,737b65ea,2025-Mar-12 00:00:00,2025-Apr-08 00:00:00,ENG
f4cb491d-b3b,SCH6,8a872070,24755,737b65ea,2025-Apr-02 00:00:00,2025-Mar-01 00:00:00,ENG
f4cb491d-b3b,SCH6,20e80314,24756,737b65ea,2025-Jan-26 00:00:00,,ENG
f4cb491d-b3b,SCH6,384b55bc,24757,737b65ea,2025-Feb-03 00:00:00,2025-Jan-11 00:00:00,
f4cb491d-b3b,SCH6,734f7f88,24758,737b65ea,2025-Jan-27 00:00:00,2025-Mar-15 00:00:00,
f4cb491d-b3b,SCH6,93622180,24759,737b65ea,2025-Jan-26 00:00:00,2025-Apr-01 00:00:00,ENG
f4cb491d-b3b,SCH6,7e1797a4,24760,737b65ea,2025-Jan-18 00:00:00,,
f4cb491d-b3b,SCH6,e2157100,24761,737b65ea,2025-Feb-28 00:00:00,2025-Feb-06 00:00:00,ENG
f4cb491d-b3b,SCH6,153d08a9,24762,737b65ea,2025-Jan-21 00:00:00,2025-Mar-11 00:00:00,SCT
f4d02dd8-f22,SCH5,f161fab5,24763,e5fa9d67,2025-Mar-16 00:00:00,,ENG
f4d02dd8-f22,SCH5,e7315310,24764,e5fa9d67,2025-Jan-17 00:00:00,,ENG
f4d02dd8-f22,SCH5,b5365d34,24765,e5fa9d67,2025-Feb-08 00:00:00,,ENG
f4d02dd8-f22,SCH5,e3b3a98e,24766,e5fa9d67,2025-Jan-29 00:00:00,,SCT
f4d02dd8-f22,SCH5,a337f903,24767,e5fa9d67,2025-Mar-01 00:00:00,2025-Jan-16 00:00:00,NIR
f4d02dd8-f22,SCH5,02765aa8,24768,e5fa9d67,2025-Jan-08 00:00:00,2025-Feb-24 00:00:00,
f4d02dd8-f22,SCH5,2bb4ccbd,24769,e5fa9d67,2025-Mar-30 00:00:00,,NIR
f4d02dd8-f22,SCH5,17f8c28e,24770,e5fa9d67,2025-Jan-06 00:00:00,,NIR
f4d02dd8-f22,SCH5,0c1f81d1,24771,e5fa9d67,2025-Jan-14 00:00:00,2025-Feb-20 00:00:00,ENG
f4f1082d-75c,SCH1,9eb3c0b5,24772,ff44e4a6,2025-Feb-19 00:00:00,2025-Feb-18 00:00:00,SCT
f4f1082d-75c,SCH1,c0bad9d7,24773,ff44e4a6,2025-Feb-05 00:00:00,,WLS
f4f1082d-75c,SCH1,d0f2d2d3,24774,ff44e4a6,2025-Mar-31 00:00:00,,ENG
f4f1082d-75c,SCH1,f1c65b3b,24775,ff44e4a6,2025-Feb-10 00:00:00,2025-Jan-11 00:00:00,ENG
f4f1082d-75c,SCH1,e9273262,24776,ff44e4a6,2025-Jan-25 00:00:00,2025-Apr-06 00:00:00,ENG
f4f1082d-75c,SCH1,221761b9,24777,ff44e4a6,2025-Feb-07 00:00:00,,ENG
f4f1082d-75c,SCH1,5886a105,24778,ff44e4a6,2025-Feb-10 00:00:00,2025-Feb-14 00:00:00,ENG
f4f1082d-75c,SCH1,476166f4,24779,ff44e4a6,2025-Feb-11 00:00:00,,ENG
f4f1082d-75c,SCH1,268ab67f,24780,ff44e4a6,2025-Feb-14 00:00:00,2025-Feb-09 00:00:00,ENG
f4f1082d-75c,SCH1,653994ba,24781,ff44e4a6,2025-Apr-03 00:00:00,,
f502b8fb-a49,SCH6,a00a62eb,24782,2e3177e8,2025-Jan-25 00:00:00,2025-Jan-29 00:00:00,ENG
f502b8fb-a49,SCH6,1710b4e5,24783,2e3177e8,2025-Jan-06 00:00:00,2025-Jan-23 00:00:00,ENG
f502b8fb-a49,SCH6,da092b46,24784,2e3177e8,2025-Feb-09 00:00:00,,ENG
f502b8fb-a49,SCH6,e7b20faa,24785,2e3177e8,2025-Mar-04 00:00:00,,ENG
f502b8fb-a49,SCH6,de83a7d4,24786,2e3177e8,2025-Jan-26 00:00:00,,SCT
f50805e6-53d,SCH7,398fb291,24787,5e037289,2025-Mar-28 00:00:00,,
f50805e6-53d,SCH7,86463796,24788,5e037289,2025-Feb-20 00:00:00,,ENG
f50805e6-53d,SCH7,c015e0d5,24789,5e037289,2025-Mar-07 00:00:00,,ENG
f518e919-f9f,SCH7,5b65520f,24790,b00c6a45,2025-Mar-18 00:00:00,,WLS
f51cd2e2-821,SCH4,b98bddc9,24791,d58119e2,2025-Mar-18 00:00:00,2025-Feb-13 00:00:00,ENG
f51cd2e2-821,SCH4,b30743cb,24792,d58119e2,2025-Jan-26 00:00:00,2025-Feb-16 00:00:00,SCT
f51cd2e2-821,SCH4,1cbcabcc,24793,d58119e2,2025-Feb-14 00:00:00,,ENG
f51cd2e2-821,SCH4,5aab6bdc,24794,d58119e2,2025-Jan-30 00:00:00,2025-Mar-19 00:00:00,ENG
f51cd2e2-821,SCH4,b084ffcd,24795,d58119e2,2025-Jan-19 00:00:00,2025-Feb-21 00:00:00,ENG
f538f514-3eb,SCH8,5965a721,24796,c415fa69,2025-Mar-26 00:00:00,2025-Jan-19 00:00:00,ENG
f538f514-3eb,SCH8,fa492293,24797,c415fa69,2025-Apr-05 00:00:00,,NIR
f538f514-3eb,SCH8,2af308e9,24798,c415fa69,2025-Jan-08 00:00:00,,ENG
f53b27fe-c42,SCH5,72d6f7c2,24799,64782cab,2025-Feb-27 00:00:00,,ENG
f53b27fe-c42,SCH5,8d9fc0e5,24800,64782cab,2025-Mar-18 00:00:00,,ENG
f53b27fe-c42,SCH5,8a2f3cd4,24801,64782cab,2025-Feb-06 00:00:00,,SCT
f53b27fe-c42,SCH5,ce6a9859,24802,64782cab,2025-Mar-09 00:00:00,2025-Mar-25 00:00:00,ENG
f53b27fe-c42,SCH5,efffcded,24803,64782cab,2025-Mar-17 00:00:00,2025-Feb-17 00:00:00,ENG
f53b27fe-c42,SCH5,6dfff7d6,24804,64782cab,2025-Mar-15 00:00:00,2025-Feb-19 00:00:00,ENG
f53b27fe-c42,SCH5,c9424e29,24805,64782cab,2025-Apr-01 00:00:00,,SCT
f53b27fe-c42,SCH5,ad6734e7,24806,64782cab,2025-Feb-21 00:00:00,2025-Feb-24 00:00:00,ENG
f53b27fe-c42,SCH5,eb7a1821,24807,64782cab,2025-Mar-29 00:00:00,2025-Jan-10 00:00:00,SCT
f54fd27f-a85,SCH6,bcc8b679,24808,975e37f5,2025-Jan-28 00:00:00,2025-Mar-06 00:00:00,ENG
f54fd27f-a85,SCH6,3a6ee12a,24809,975e37f5,2025-Jan-19 00:00:00,2025-Mar-24 00:00:00,ENG
f54fd27f-a85,SCH6,612bf18d,24810,975e37f5,2025-Mar-18 00:00:00,,ENG
f54fd27f-a85,SCH6,13c8b16b,24811,975e37f5,2025-Apr-04 00:00:00,2025-Jan-06 00:00:00,ENG
f54fd27f-a85,SCH6,1176ccfe,24812,975e37f5,2025-Jan-27 00:00:00,2025-Jan-23 00:00:00,SCT
f54fd27f-a85,SCH6,a0c1cbcc,24813,975e37f5,2025-Feb-06 00:00:00,2025-Mar-19 00:00:00,ENG
f54fd27f-a85,SCH6,fe6e38c1,24814,975e37f5,2025-Mar-31 00:00:00,2025-Jan-13 00:00:00,ENG
f5579de2-236,SCH5,64c19ce4,24815,e96a3384,2025-Mar-10 00:00:00,,ENG
f5579de2-236,SCH5,dad9b2d6,24816,e96a3384,2025-Feb-01 00:00:00,2025-Jan-30 00:00:00,
f5579de2-236,SCH5,b289e369,24817,e96a3384,2025-Jan-15 00:00:00,2025-Apr-05 00:00:00,
f5579de2-236,SCH5,7ccf14aa,24818,e96a3384,2025-Mar-06 00:00:00,2025-Feb-11 00:00:00,ENG
f56474bc-8cc,SCH2,f5dd2a56,24819,8810c5a7,2025-Feb-07 00:00:00,,ENG
f56474bc-8cc,SCH2,9b296c58,24820,8810c5a7,2025-Mar-27 00:00:00,2025-Mar-27 00:00:00,ENG
f56474bc-8cc,SCH2,997147f8,24821,8810c5a7,2025-Jan-21 00:00:00,2025-Jan-19 00:00:00,SCT
f56474bc-8cc,SCH2,d52c5531,24822,8810c5a7,2025-Mar-16 00:00:00,2025-Mar-11 00:00:00,ENG
f56474bc-8cc,SCH2,ca689ded,24823,8810c5a7,2025-Mar-25 00:00:00,,ENG
f565091c-920,SCH6,9801e67f,24824,69c1f9db,2025-Mar-26 00:00:00,2025-Mar-17 00:00:00,WLS
f565091c-920,SCH6,df553929,24825,69c1f9db,2025-Mar-06 00:00:00,2025-Feb-22 00:00:00,ENG
f565091c-920,SCH6,fa8457cf,24826,69c1f9db,2025-Apr-01 00:00:00,2025-Mar-27 00:00:00,ENG
f565091c-920,SCH6,fb2c56c2,24827,69c1f9db,2025-Mar-29 00:00:00,,NIR
f565091c-920,SCH6,c9fd04ad,24828,69c1f9db,2025-Feb-05 00:00:00,2025-Mar-08 00:00:00,WLS
f565091c-920,SCH6,0483945b,24829,69c1f9db,2025-Mar-19 00:00:00,,WLS
f56ce054-f0b,SCH4,9d13d0be,24830,77748c50,2025-Jan-08 00:00:00,,ENG
f56ce054-f0b,SCH4,2a39c755,24831,77748c50,2025-Jan-07 00:00:00,,ENG
f56e18aa-114,SCH2,18a322b0,24832,710ccd29,2025-Feb-10 00:00:00,,ENG
f56e18aa-114,SCH2,8901e6b4,24833,710ccd29,2025-Apr-07 00:00:00,2025-Feb-25 00:00:00,SCT
f56e18aa-114,SCH2,d5928c03,24834,710ccd29,2025-Jan-11 00:00:00,,ENG
f579a213-d80,SCH2,64eda26f,24835,2eec8378,2025-Jan-20 00:00:00,2025-Feb-09 00:00:00,ENG
f579a213-d80,SCH2,db62d2f2,24836,2eec8378,2025-Jan-22 00:00:00,,WLS
f579a213-d80,SCH2,68143b18,24837,2eec8378,2025-Feb-08 00:00:00,2025-Jan-10 00:00:00,
f579a213-d80,SCH2,4f9e2bae,24838,2eec8378,2025-Mar-31 00:00:00,2025-Mar-30 00:00:00,SCT
f579a213-d80,SCH2,148c5cb0,24839,2eec8378,2025-Feb-20 00:00:00,2025-Jan-31 00:00:00,ENG
f579a213-d80,SCH2,f2499462,24840,2eec8378,2025-Feb-01 00:00:00,,
f57fd780-c86,SCH3,c0695717,24841,dd57019a,2025-Feb-12 00:00:00,2025-Jan-18 00:00:00,ENG
f57fd780-c86,SCH3,c6895295,24842,dd57019a,2025-Jan-10 00:00:00,,SCT
f57fd780-c86,SCH3,9b6e91c4,24843,dd57019a,2025-Jan-16 00:00:00,2025-Jan-27 00:00:00,ENG
f57fd780-c86,SCH3,a4f856fb,24844,dd57019a,2025-Jan-22 00:00:00,,ENG
f57fd780-c86,SCH3,e1cf08b7,24845,dd57019a,2025-Jan-07 00:00:00,,
f585a08e-c1a,SCH8,5112a53a,24846,1086cfd7,2025-Mar-15 00:00:00,,ENG
f585a08e-c1a,SCH8,d5bb884a,24847,1086cfd7,2025-Feb-25 00:00:00,2025-Feb-10 00:00:00,ENG
f585a08e-c1a,SCH8,7bc21c15,24848,1086cfd7,2025-Feb-10 00:00:00,2025-Mar-17 00:00:00,ENG
f5861ded-bc9,SCH7,e8210403,24849,17a49697,2025-Mar-29 00:00:00,2025-Mar-25 00:00:00,SCT
f58748e7-15c,SCH2,837f27aa,24850,3bfc7c28,2025-Feb-06 00:00:00,,ENG
