pupilonrolltableid,NativeId,summerhalfterm2sessiondetailsonrolltableid,summerhalfterm2sessiondetailsonrollorderseqcolumn,sourceid,sessions,attendancereason
e86d3a84-80c,SCH7,a2d8544f,45087,4d392d5a,132.0,S
e88c0ca1-c75,SCH1,96e144f2,45090,052d418f,131.0,#
e88c0ca1-c75,SCH1,a26a9486,45089,052d418f,132.0,G
e88c0ca1-c75,SCH1,b4c47065,45091,052d418f,129.0,I
e8933d55-008,SCH7,0dd4ac46,45092,df038420,127.0,H
e8b5905e-6ca,SCH1,3a8c6104,45093,a3cbfb6a,132.0,I
e8b94326-819,SCH8,7fa219e7,45096,20d2cd58,133.0,C
e8b94326-819,SCH8,b67fb510,45097,20d2cd58,132.0,M
e8b94326-819,SCH8,325a7056,45095,20d2cd58,130.0,N
e8b94326-819,SCH8,bef28b26,45094,20d2cd58,133.0,S
e8b94326-819,SCH8,37462453,45098,20d2cd58,136.0,Z
e8c2a1de-db9,SCH6,b5454157,45104,a79ec5a3,128.0,C
e8c2a1de-db9,SCH6,b4028145,45103,a79ec5a3,130.0,G
e8c2a1de-db9,SCH6,f8437f85,45105,a79ec5a3,133.0,H
e8c2a1de-db9,SCH6,96c159b9,45099,a79ec5a3,132.0,I
e8c2a1de-db9,SCH6,ad0f38a8,45100,a79ec5a3,127.0,N
e8c2a1de-db9,SCH6,cf097f5b,45101,a79ec5a3,131.0,O
e8d9b164-316,SCH2,864082fc,45109,2d812044,142.0,G
e8d9b164-316,SCH2,18ca88fe,45110,2d812044,130.0,H
e8d9b164-316,SCH2,8440fcfe,45113,2d812044,135.0,M
e8d9b164-316,SCH2,c56d80c5,45112,2d812044,123.0,N
e8d9b164-316,SCH2,45798f76,45111,2d812044,123.0,O
e8ec5b80-016,SCH1,40a79f16,45115,d7ab624e,134.0,E
e8ec5b80-016,SCH1,15159d21,45114,d7ab624e,133.0,G
e8fc7c16-387,SCH6,b4a4f621,45117,d7da0dfe,131.0,C
e8fc7c16-387,SCH6,d5dd94de,45120,d7da0dfe,135.0,E
e8fc7c16-387,SCH6,f6e4df50,45121,d7da0dfe,125.0,S
e8fc7c16-387,SCH6,19f89de9,45125,d7da0dfe,126.0,X
e8fc7c16-387,SCH6,0bf46f54,45116,d7da0dfe,134.0,Y
e9119b2c-087,SCH4,5b11c8d3,45128,e71e5236,133.0,C
e9119b2c-087,SCH4,63f1fb82,45126,e71e5236,125.0,I
e9119b2c-087,SCH4,d5aa8dfb,45132,e71e5236,123.0,M
e9119b2c-087,SCH4,c52acfeb,45127,e71e5236,132.0,N
e9119b2c-087,SCH4,a8d73d91,45131,e71e5236,126.0,U
e91eae34-85a,SCH5,845f12b1,45138,5485ec6a,,C
e91eae34-85a,SCH5,7fed06c5,45135,5485ec6a,129.0,G
e91eae34-85a,SCH5,a45763cf,45136,5485ec6a,133.0,H
e91eae34-85a,SCH5,3a68cfa8,45134,5485ec6a,128.0,I
e91eae34-85a,SCH5,10f4ac68,45133,5485ec6a,134.0,T
e929e593-b96,SCH1,ef3968c9,45141,b17fa655,129.0,C
e929e593-b96,SCH1,cdf90fc8,45147,b17fa655,127.0,I
e929e593-b96,SCH1,8f5f9358,45142,b17fa655,127.0,R
e92af8d6-538,SCH7,3c4d557c,45152,feb20531,134.0,E
e92af8d6-538,SCH7,f6ca8d8c,45149,feb20531,125.0,M
e92af8d6-538,SCH7,b98db135,45148,feb20531,129.0,N
e92af8d6-538,SCH7,914d3d1d,45151,feb20531,141.0,Z
e92cde0a-bc2,SCH3,a03631d8,45157,2ddada9a,133.0,E
e92cde0a-bc2,SCH3,7c12e6c3,45159,2ddada9a,142.0,H
e92cde0a-bc2,SCH3,41d867b2,45156,2ddada9a,128.0,M
e92cde0a-bc2,SCH3,a68a4411,45155,2ddada9a,126.0,N
e92cde0a-bc2,SCH3,804b4dbf,45154,2ddada9a,121.0,T
e92e2dd1-21b,SCH6,61609a3c,45163,81a0064e,128.0,C
e92e2dd1-21b,SCH6,456316ba,45165,81a0064e,121.0,G
e92e2dd1-21b,SCH6,d9bff155,45164,81a0064e,133.0,H
e92e2dd1-21b,SCH6,4817609b,45162,81a0064e,123.0,T
e92e2dd1-21b,SCH6,e6fa132a,45161,81a0064e,131.0,Y
e93ca51b-a59,SCH6,0d663018,45166,8958dae1,126.0,M
e93ca51b-a59,SCH6,7d485b66,45167,8958dae1,134.0,N
e93df5d5-397,SCH1,6441d61c,45170,f7a60cd5,131.0,C
e93df5d5-397,SCH1,ba204e53,45168,f7a60cd5,128.0,I
e93df5d5-397,SCH1,b16a58dc,45171,f7a60cd5,127.0,N
e943e46f-193,SCH4,f482526c,45175,0b7161fa,128.0,H
e943e46f-193,SCH4,0c3ac6be,45173,0b7161fa,137.0,M
e943e46f-193,SCH4,c07a3ca2,45172,0b7161fa,124.0,O
e943e46f-193,SCH4,3ca0eee4,45174,0b7161fa,130.0,Y
e945cf4e-cc0,SCH1,cfa13af0,45179,2ff89bd8,133.0,C
e945cf4e-cc0,SCH1,34a09428,45176,2ff89bd8,136.0,G
e945cf4e-cc0,SCH1,970dd357,45180,2ff89bd8,126.0,H
e945cf4e-cc0,SCH1,fd9f454b,45177,2ff89bd8,123.0,I
e945cf4e-cc0,SCH1,b7895f07,45184,2ff89bd8,129.0,M
e945cf4e-cc0,SCH1,931e3691,45178,2ff89bd8,130.0,N
e945cf4e-cc0,SCH1,be8580ba,45181,2ff89bd8,124.0,S
e95404d5-f61,SCH7,f4ec2fc8,45189,c799acb2,127.0,E
e95404d5-f61,SCH7,a359bbea,45192,c799acb2,129.0,G
e95404d5-f61,SCH7,ee385080,45187,c799acb2,127.0,H
e95404d5-f61,SCH7,f4779375,45186,c799acb2,130.0,I
e95404d5-f61,SCH7,86d7a8fc,45191,c799acb2,124.0,R
e959478f-581,SCH3,6ed7caf6,45197,c0ce50cf,125.0,C
e959478f-581,SCH3,29976277,45195,c0ce50cf,136.0,G
e959478f-581,SCH3,3fcb2add,45200,c0ce50cf,128.0,I
e959478f-581,SCH3,0055887d,45196,c0ce50cf,136.0,N
e959478f-581,SCH3,860291f1,45203,c0ce50cf,139.0,R
e959478f-581,SCH3,66bc449d,45194,c0ce50cf,132.0,U
e959478f-581,SCH3,9bfbd3c4,45198,c0ce50cf,126.0,X
e96a6143-262,SCH8,a871c167,45204,742dfe6a,131.0,E
e96c324a-31f,SCH5,f08634cc,45206,f42a2e1f,118.0,C
e96c324a-31f,SCH5,e7eb2bb4,45207,f42a2e1f,137.0,G
e96c324a-31f,SCH5,0b90316e,45209,f42a2e1f,126.0,I
e96c324a-31f,SCH5,8c501d9d,45205,f42a2e1f,139.0,U
e97b14e4-6d9,SCH4,826bce3d,45213,ceb51992,135.0,C
e97b14e4-6d9,SCH4,87ee9def,45215,ceb51992,126.0,E
e97b14e4-6d9,SCH4,e1d7049d,45212,ceb51992,125.0,I
e97b14e4-6d9,SCH4,46133a13,45214,ceb51992,131.0,N
e9905e9a-c55,SCH2,fa8c7b3f,45220,f4556558,130.0,E
e9905e9a-c55,SCH2,6509a8cd,45216,f4556558,140.0,G
e9905e9a-c55,SCH2,4677c065,45219,f4556558,129.0,I
e9905e9a-c55,SCH2,8898611a,45217,f4556558,138.0,N
e9974a87-bd6,SCH7,e8e1ddff,45226,75a4e142,140.0,G
e9974a87-bd6,SCH7,27a8e43a,45224,75a4e142,126.0,I
e9974a87-bd6,SCH7,e6a6eac7,45222,75a4e142,128.0,M
e9974a87-bd6,SCH7,08d5b17f,45221,75a4e142,128.0,N
e9974a87-bd6,SCH7,e93e73e7,45225,75a4e142,133.0,O
e9974a87-bd6,SCH7,b008c1bd,45228,75a4e142,133.0,R
e99e3296-838,SCH4,7ffa3413,45229,4555c5a5,129.0,M
e99e3f04-b2b,SCH3,3900debf,45230,e3129a1b,130.0,M
e99f08a6-2dc,SCH1,e24ec1d7,45231,b6a950e3,129.0,C
e9a8435b-0c4,SCH7,b4f79148,45234,e2cad8db,126.0,C
e9a8435b-0c4,SCH7,86b2eece,45233,e2cad8db,134.0,H
e9a8435b-0c4,SCH7,d55270b5,45235,e2cad8db,128.0,I
e9a8435b-0c4,SCH7,128736e9,45232,e2cad8db,134.0,Y
e9a8435b-0c4,SCH7,d6b9ec7d,45236,e2cad8db,136.0,Z
e9a862b8-12e,SCH8,17187d81,45239,0b045573,125.0,E
e9a862b8-12e,SCH8,ce519ecf,45242,0b045573,132.0,G
e9a862b8-12e,SCH8,d214f0f6,45238,0b045573,139.0,H
e9a862b8-12e,SCH8,6b4c413d,45240,0b045573,127.0,I
e9a862b8-12e,SCH8,f89decb0,45243,0b045573,125.0,M
e9a862b8-12e,SCH8,243ae2ee,45237,0b045573,135.0,N
e9a862b8-12e,SCH8,865b26ff,45244,0b045573,127.0,S
e9b95543-25c,SCH8,27e0d2b9,45247,9fbd6cea,120.0,C
e9b95543-25c,SCH8,9002116c,45248,9fbd6cea,121.0,G
e9b95543-25c,SCH8,be9eb3b5,45249,9fbd6cea,136.0,N
e9b95543-25c,SCH8,b3ae3310,45246,9fbd6cea,129.0,O
e9b95543-25c,SCH8,5f28b394,45250,9fbd6cea,126.0,R
e9b95543-25c,SCH8,a9b6c882,45245,9fbd6cea,132.0,Z
e9b9eb38-7c0,SCH2,6006ca37,45254,9aec3921,125.0,I
e9b9eb38-7c0,SCH2,d60765d8,45253,9aec3921,131.0,M
e9b9eb38-7c0,SCH2,dc6ef5fe,45252,9aec3921,137.0,N
e9b9eb38-7c0,SCH2,d0127b9e,45251,9aec3921,133.0,S
e9b9eb38-7c0,SCH2,2a6bf4b9,45255,9aec3921,129.0,X
e9baa8f8-b05,SCH6,c7e35592,45260,5a093227,135.0,C
e9baa8f8-b05,SCH6,899febbe,45258,5a093227,125.0,G
e9baa8f8-b05,SCH6,73477f98,45262,5a093227,136.0,H
e9baa8f8-b05,SCH6,e5ddd2a5,45261,5a093227,133.0,N
e9baa8f8-b05,SCH6,6e87aa95,45259,5a093227,130.0,O
e9baa8f8-b05,SCH6,36789236,45257,5a093227,131.0,T
e9bafcc9-b08,SCH6,2dfbe36d,45264,666163fd,129.0,#
e9bafcc9-b08,SCH6,a2a4d2cd,45263,666163fd,127.0,C
e9bde712-19a,SCH5,829ea37c,45271,d1d7cfc5,129.0,C
e9bde712-19a,SCH5,5518718b,45267,d1d7cfc5,127.0,E
e9bde712-19a,SCH5,cc3a62ac,45266,d1d7cfc5,139.0,G
e9bde712-19a,SCH5,e63480a8,45268,d1d7cfc5,132.0,H
e9bde712-19a,SCH5,d1fd9fc2,45272,d1d7cfc5,135.0,M
e9bde712-19a,SCH5,589247c6,45270,d1d7cfc5,131.0,X
e9beacc4-44e,SCH5,8f8c9150,45277,6e596ecc,131.0,E
e9beacc4-44e,SCH5,f63d45d2,45280,6e596ecc,136.0,G
e9beacc4-44e,SCH5,cdb3155b,45274,6e596ecc,126.0,I
e9beacc4-44e,SCH5,721b5fc5,45275,6e596ecc,127.0,M
e9beacc4-44e,SCH5,1b74b004,45278,6e596ecc,135.0,N
e9beacc4-44e,SCH5,c70808c6,45281,6e596ecc,130.0,R
e9beacc4-44e,SCH5,9a3afb68,45276,6e596ecc,131.0,T
e9bed3aa-f8b,SCH8,e390a475,45282,3257407e,135.0,E
e9bed3aa-f8b,SCH8,f0ec366d,45284,3257407e,131.0,G
e9bed3aa-f8b,SCH8,30b14562,45288,3257407e,134.0,M
e9bed3aa-f8b,SCH8,33e8bb82,45287,3257407e,137.0,S
e9bed3aa-f8b,SCH8,5c1bf15a,45283,3257407e,130.0,U
e9bed3aa-f8b,SCH8,f16c44c4,45286,3257407e,124.0,Y
e9c2fd1a-79e,SCH3,c6cb5c1e,45290,74208117,130.0,C
e9c2fd1a-79e,SCH3,3909e9e7,45295,74208117,130.0,G
e9c2fd1a-79e,SCH3,f931f7f7,45292,74208117,139.0,H
e9c2fd1a-79e,SCH3,3a72d7a3,45291,74208117,130.0,N
e9c2fd1a-79e,SCH3,d17096dd,45293,74208117,131.0,T
e9c2fd1a-79e,SCH3,005e63b4,45294,74208117,133.0,Z
e9c72c20-fcd,SCH3,b9017f1c,45298,8bbdbf11,135.0,C
e9c72c20-fcd,SCH3,aad986d0,45299,8bbdbf11,126.0,I
e9c72c20-fcd,SCH3,7bdb2c93,45296,8bbdbf11,125.0,M
e9c72c20-fcd,SCH3,12acd245,45297,8bbdbf11,120.0,U
e9cd2113-0b2,SCH5,673f97a7,45302,d423a51f,122.0,G
e9cd2113-0b2,SCH5,eea3adf0,45301,d423a51f,127.0,H
e9cd2113-0b2,SCH5,3088091c,45303,d423a51f,138.0,I
e9cd2113-0b2,SCH5,14107e44,45300,d423a51f,123.0,M
e9d3d964-959,SCH1,91971519,45307,b909387c,149.0,N
e9d3d964-959,SCH1,73218f0b,45309,b909387c,131.0,R
e9d3d964-959,SCH1,04de5fc1,45310,b909387c,127.0,Z
e9ede738-f8a,SCH5,bf4aa4c7,45312,4f9e95f1,132.0,C
e9ede738-f8a,SCH5,a94d99e8,45311,4f9e95f1,133.0,I
e9ede738-f8a,SCH5,6bec813f,45315,4f9e95f1,130.0,N
e9ede738-f8a,SCH5,8ec0c5e6,45313,4f9e95f1,128.0,S
e9ede738-f8a,SCH5,41b2787f,45314,4f9e95f1,136.0,T
e9ede738-f8a,SCH5,35051b58,45316,4f9e95f1,128.0,X
e9ede738-f8a,SCH5,8a72bd0e,45318,4f9e95f1,134.0,Y
e9f06a98-fb1,SCH2,94fb4f71,45325,9da3c08b,125.0,C
e9f06a98-fb1,SCH2,f7fa203c,45321,9da3c08b,134.0,G
e9f06a98-fb1,SCH2,48e8f0e2,45320,9da3c08b,132.0,H
e9f06a98-fb1,SCH2,082af770,45326,9da3c08b,126.0,M
e9f06a98-fb1,SCH2,58d5d486,45319,9da3c08b,125.0,U
e9f06a98-fb1,SCH2,50a7da36,45322,9da3c08b,123.0,Y
e9f06a98-fb1,SCH2,8fddcc96,45323,9da3c08b,132.0,Z
ea0210f3-214,SCH8,4cbbc45d,45328,22b12d16,130.0,I
ea0210f3-214,SCH8,9a6aecf4,45327,22b12d16,145.0,M
ea02e313-587,SCH7,0dafa489,45334,dcec5689,129.0,E
ea02e313-587,SCH7,e1009eaa,45330,dcec5689,131.0,G
ea02e313-587,SCH7,9c74f947,45337,dcec5689,125.0,I
ea02e313-587,SCH7,23196af8,45338,dcec5689,135.0,N
ea02e313-587,SCH7,1b6ee1fb,45333,dcec5689,135.0,O
ea02e313-587,SCH7,ce3cf791,45332,dcec5689,126.0,S
ea02e313-587,SCH7,22d17a6f,45331,dcec5689,136.0,T
ea06b873-60e,SCH3,fcc7d956,45341,46f1fea7,131.0,C
ea06b873-60e,SCH3,8a83c6ba,45342,46f1fea7,123.0,I
ea06b873-60e,SCH3,d6b62789,45344,46f1fea7,143.0,N
ea06b873-60e,SCH3,755c1c7b,45340,46f1fea7,130.0,U
ea0a78e6-8da,SCH6,9502b540,45355,7c547c3d,126.0,C
ea0a78e6-8da,SCH6,705c6fee,45353,7c547c3d,131.0,G
ea0a78e6-8da,SCH6,500e8024,45352,7c547c3d,129.0,I
ea0a78e6-8da,SCH6,6cf103ed,45349,7c547c3d,124.0,M
ea0a78e6-8da,SCH6,73b7a7e1,45351,7c547c3d,128.0,N
ea0a78e6-8da,SCH6,ecf431e0,45354,7c547c3d,129.0,R
ea131317-bf6,SCH8,1393d45b,45356,8e3833df,125.0,I
ea1b1ba3-8c0,SCH7,d19607a5,45359,c31a39c4,123.0,H
ea1b1ba3-8c0,SCH7,a9b4b183,45358,c31a39c4,130.0,I
ea1b1ba3-8c0,SCH7,dc53da2b,45357,c31a39c4,118.0,M
ea1ed5b7-e1f,SCH3,17701db6,45361,0709338f,122.0,G
ea1ed5b7-e1f,SCH3,98b42df2,45362,0709338f,130.0,M
ea1ed5b7-e1f,SCH3,d29cac1b,45360,0709338f,137.0,U
ea217d70-a22,SCH8,c55792f4,45366,9c2b6fc0,129.0,E
ea217d70-a22,SCH8,ebd5c3e2,45364,9c2b6fc0,120.0,I
ea217d70-a22,SCH8,ff1d3e7a,45365,9c2b6fc0,133.0,U
ea353eb7-b89,SCH5,ee6aed70,45369,8c2da455,132.0,G
ea353eb7-b89,SCH5,60ec27e0,45367,8c2da455,133.0,N
ea353eb7-b89,SCH5,23c9d1d6,45368,8c2da455,134.0,S
ea353eb7-b89,SCH5,6ce0da01,45370,8c2da455,134.0,X
ea36fac3-57a,SCH2,4eb2b390,45371,05aee56e,134.0,G
ea36fac3-57a,SCH2,f4c78f7c,45372,05aee56e,135.0,R
ea3a2714-06f,SCH4,9eb09aae,45373,e602dcbe,132.0,R
ea3e8454-256,SCH6,aaa9a9ae,45381,f0aa2035,128.0,C
ea3e8454-256,SCH6,8191fe53,45375,f0aa2035,139.0,H
ea3e8454-256,SCH6,dc1bc61f,45374,f0aa2035,131.0,O
ea3e8454-256,SCH6,4ea98174,45377,f0aa2035,130.0,R
ea3e8454-256,SCH6,e1156658,45379,f0aa2035,129.0,S
ea3e8454-256,SCH6,eb601470,45382,f0aa2035,128.0,U
ea3e8454-256,SCH6,408e7967,45378,f0aa2035,124.0,Y
ea3ebb1b-ab0,SCH3,5b909dcc,45384,c56165b6,131.0,H
ea3ebb1b-ab0,SCH3,5c0cd2c2,45387,c56165b6,127.0,I
ea3ebb1b-ab0,SCH3,24f83eb5,45383,c56165b6,124.0,N
ea423423-774,SCH5,4fbd56e1,45388,a7657fff,133.0,R
ea47a643-3ff,SCH2,fea26bd9,45394,62ac8e69,127.0,G
ea47a643-3ff,SCH2,beae2661,45389,62ac8e69,127.0,H
ea47a643-3ff,SCH2,8738a591,45390,62ac8e69,130.0,I
ea47a643-3ff,SCH2,a3ded6d0,45393,62ac8e69,135.0,M
ea5230a7-1a9,SCH4,b5a3c8ba,45397,ff8cc5c4,126.0,E
ea5230a7-1a9,SCH4,7b77699b,45396,ff8cc5c4,132.0,G
ea5230a7-1a9,SCH4,fd35a10d,45398,ff8cc5c4,137.0,H
ea5230a7-1a9,SCH4,9aa4d6ed,45395,ff8cc5c4,132.0,M
ea53f380-7e1,SCH2,c5c86499,45401,0de2a747,140.0,#
ea53f380-7e1,SCH2,d790ec3a,45402,0de2a747,126.0,C
ea53f380-7e1,SCH2,73604b2b,45400,0de2a747,133.0,I
ea53f380-7e1,SCH2,22a54b4b,45399,0de2a747,138.0,X
ea542953-8c6,SCH6,06c1bb6b,45403,dc757f92,129.0,N
ea561972-f0e,SCH8,a33bcb6e,45408,0a3b9399,129.0,#
ea561972-f0e,SCH8,f510b8cb,45407,0a3b9399,,G
ea561972-f0e,SCH8,ce5d612e,45405,0a3b9399,132.0,H
ea561972-f0e,SCH8,b76f54b5,45404,0a3b9399,128.0,M
ea561972-f0e,SCH8,fd1eb004,45409,0a3b9399,131.0,N
ea5fc2f5-580,SCH8,1be8180b,45413,7cf686dc,131.0,C
ea5fc2f5-580,SCH8,0cffcdd9,45414,7cf686dc,125.0,E
ea5fc2f5-580,SCH8,141f8798,45412,7cf686dc,130.0,I
ea5fc2f5-580,SCH8,be518cf0,45411,7cf686dc,125.0,N
ea5fc2f5-580,SCH8,d0082690,45415,7cf686dc,134.0,S
ea5fc2f5-580,SCH8,14483133,45410,7cf686dc,145.0,T
ea64ef2c-29a,SCH2,f76c3aed,45417,a34cda7a,128.0,Y
ea65b59a-405,SCH6,2970643c,45423,30a1ca44,126.0,#
ea65b59a-405,SCH6,6a064b6c,45427,30a1ca44,134.0,G
ea65b59a-405,SCH6,647ca2e9,45418,30a1ca44,126.0,H
ea65b59a-405,SCH6,239daa58,45421,30a1ca44,135.0,N
ea65b59a-405,SCH6,63e06a31,45424,30a1ca44,123.0,O
ea65b59a-405,SCH6,cbb8bde4,45422,30a1ca44,128.0,R
ea65b59a-405,SCH6,76372290,45420,30a1ca44,131.0,U
ea69830c-f75,SCH3,87306fe5,45433,01bd841d,128.0,C
ea69830c-f75,SCH3,9bdd06cb,45428,01bd841d,131.0,E
ea69830c-f75,SCH3,a87605a2,45431,01bd841d,120.0,G
ea69830c-f75,SCH3,fba1592b,45432,01bd841d,124.0,I
ea69830c-f75,SCH3,50215744,45434,01bd841d,125.0,N
ea69830c-f75,SCH3,7e29cc54,45429,01bd841d,129.0,O
ea69830c-f75,SCH3,3e66dc13,45430,01bd841d,131.0,S
ea715d43-88a,SCH2,f84b1999,45438,f12c300f,130.0,C
ea715d43-88a,SCH2,c0ea7a90,45435,f12c300f,132.0,H
ea715d43-88a,SCH2,59e586a1,45436,f12c300f,128.0,I
ea715d43-88a,SCH2,8cd710b1,45440,f12c300f,133.0,M
ea715d43-88a,SCH2,4c08c098,45439,f12c300f,126.0,Y
ea7642b2-428,SCH7,5b4aa18e,45444,191a4194,120.0,E
ea7642b2-428,SCH7,0265521e,45443,191a4194,138.0,G
ea7642b2-428,SCH7,85a2708d,45441,191a4194,122.0,N
ea7642b2-428,SCH7,ff46afab,45446,191a4194,121.0,T
ea7642b2-428,SCH7,67e7d369,45445,191a4194,131.0,U
ea7936b0-1f9,SCH3,e4c555a0,45453,fbb317c8,127.0,C
ea7936b0-1f9,SCH3,ad5f7a3d,45447,fbb317c8,131.0,G
ea7936b0-1f9,SCH3,1a479651,45450,fbb317c8,138.0,H
ea7936b0-1f9,SCH3,d0f780a1,45452,fbb317c8,130.0,I
ea7936b0-1f9,SCH3,a341812b,45451,fbb317c8,126.0,O
ea7936b0-1f9,SCH3,6574b8c6,45448,fbb317c8,127.0,R
ea7936b0-1f9,SCH3,5f2e6b4c,45449,fbb317c8,132.0,X
ea7a975f-90b,SCH3,10096a21,45458,f6a4f26d,132.0,C
ea7a975f-90b,SCH3,9cf506ed,45459,f6a4f26d,127.0,E
ea7a975f-90b,SCH3,a6091bb3,45457,f6a4f26d,126.0,G
ea7a975f-90b,SCH3,9338d67f,45455,f6a4f26d,133.0,H
ea7a975f-90b,SCH3,90ccea15,45456,f6a4f26d,127.0,R
ea7a975f-90b,SCH3,552d9494,45461,f6a4f26d,120.0,S
ea7a975f-90b,SCH3,35167e72,45462,f6a4f26d,128.0,U
ea7e01b5-ec9,SCH6,38579195,45466,a932058f,131.0,I
ea7e01b5-ec9,SCH6,5f24440e,45464,a932058f,131.0,N
ea7e01b5-ec9,SCH6,b400d24b,45463,a932058f,127.0,R
ea7e01b5-ec9,SCH6,99f8db0c,45465,a932058f,131.0,X
ea7e2333-9fb,SCH5,b02a7aca,45472,8d236bc1,131.0,I
ea7e2333-9fb,SCH5,245a0dad,45471,8d236bc1,133.0,M
ea7e2333-9fb,SCH5,20915c87,45470,8d236bc1,128.0,N
ea7e2333-9fb,SCH5,a8511a95,45467,8d236bc1,133.0,T
ea7e2333-9fb,SCH5,f435d679,45468,8d236bc1,131.0,U
ea7e2333-9fb,SCH5,82103343,45469,8d236bc1,133.0,Y
ea857254-cce,SCH2,79a38c7b,45477,7bfcc512,138.0,C
ea857254-cce,SCH2,26d7d35b,45474,7bfcc512,130.0,E
ea857254-cce,SCH2,0c97a961,45479,7bfcc512,134.0,I
ea857254-cce,SCH2,52826580,45478,7bfcc512,129.0,M
ea857254-cce,SCH2,4d12a0d8,45475,7bfcc512,132.0,N
ea857254-cce,SCH2,ad28f695,45473,7bfcc512,129.0,O
ea857254-cce,SCH2,14d4d04d,45476,7bfcc512,137.0,T
ea85d1da-c93,SCH1,49061ede,45480,bcf6c684,128.0,R
ea8ae2f3-24e,SCH1,8e8528a4,45482,e45bd077,136.0,G
ea8ae2f3-24e,SCH1,c0e0e28d,45487,e45bd077,131.0,I
ea8ae2f3-24e,SCH1,be431cd2,45483,e45bd077,138.0,R
ea8ae2f3-24e,SCH1,e028a69e,45486,e45bd077,120.0,S
ea8ae2f3-24e,SCH1,147e344c,45481,e45bd077,126.0,T
ea8dca08-fdf,SCH2,02129d70,45490,e3af3875,139.0,C
ea8dca08-fdf,SCH2,c3a63a6f,45493,e3af3875,125.0,E
ea8dca08-fdf,SCH2,6b25b2e2,45489,e3af3875,128.0,G
ea8dca08-fdf,SCH2,04796caf,45491,e3af3875,128.0,H
ea8dca08-fdf,SCH2,49ecf64e,45492,e3af3875,131.0,N
ea92a4f9-cc0,SCH7,e48ae363,45497,51ecc1d1,132.0,I
ea9870de-cc1,SCH7,5be845cd,45499,a09a4e9b,133.0,C
ea9870de-cc1,SCH7,88e17f6e,45502,a09a4e9b,137.0,E
ea9870de-cc1,SCH7,810ba2c6,45507,a09a4e9b,127.0,G
ea9870de-cc1,SCH7,a756d6d7,45503,a09a4e9b,128.0,H
ea9870de-cc1,SCH7,8c298bc0,45500,a09a4e9b,130.0,I
ea9870de-cc1,SCH7,c8ffffce,45501,a09a4e9b,126.0,N
ea9870de-cc1,SCH7,62440583,45506,a09a4e9b,136.0,R
ea9870de-cc1,SCH7,111d6cd5,45498,a09a4e9b,129.0,T
ea9ded7d-295,SCH1,26d921b0,45509,6e99e430,130.0,H
ea9ded7d-295,SCH1,8af66a45,45508,6e99e430,136.0,N
eab3a60b-c8e,SCH5,5dbd80ee,45516,204e5fe8,131.0,C
eab3a60b-c8e,SCH5,b98b003f,45518,204e5fe8,131.0,E
eab3a60b-c8e,SCH5,15b62fed,45513,204e5fe8,122.0,G
eab3a60b-c8e,SCH5,7c754e3a,45512,204e5fe8,131.0,H
eab3a60b-c8e,SCH5,f5bbb154,45511,204e5fe8,130.0,I
eab3a60b-c8e,SCH5,252cf3e0,45514,204e5fe8,129.0,N
eab3a60b-c8e,SCH5,b03f51b5,45510,204e5fe8,132.0,T
eab6c197-0ad,SCH1,b1b69029,45521,2c795824,133.0,C
eab6c197-0ad,SCH1,da2b4dfc,45527,2c795824,132.0,E
eab6c197-0ad,SCH1,6ee14306,45522,2c795824,134.0,H
eab6c197-0ad,SCH1,aebaee08,45528,2c795824,133.0,I
eab6c197-0ad,SCH1,39ea5e76,45520,2c795824,127.0,M
eab6c197-0ad,SCH1,626bfe3e,45529,2c795824,,N
eab6c197-0ad,SCH1,602e1f10,45523,2c795824,130.0,R
eab6c197-0ad,SCH1,dfdcede0,45526,2c795824,133.0,T
eab6c197-0ad,SCH1,db78bb42,45524,2c795824,126.0,Z
eabf003a-738,SCH3,d6de3d07,45535,e25fbc14,128.0,C
eabf003a-738,SCH3,c1029e26,45533,e25fbc14,130.0,E
eabf003a-738,SCH3,6fbd1807,45539,e25fbc14,133.0,H
eabf003a-738,SCH3,aae06a4c,45531,e25fbc14,139.0,I
eabf003a-738,SCH3,883bb6ac,45530,e25fbc14,129.0,N
eabf003a-738,SCH3,cd83f2a8,45536,e25fbc14,127.0,S
eabf003a-738,SCH3,60f1fd41,45532,e25fbc14,132.0,X
eacaa9a1-2ac,SCH4,db6a7484,45540,d5a285ad,127.0,C
eacaa9a1-2ac,SCH4,74272484,45542,d5a285ad,131.0,E
eacaa9a1-2ac,SCH4,2103751c,45545,d5a285ad,131.0,G
eacaa9a1-2ac,SCH4,0eedf958,45541,d5a285ad,140.0,N
eacaa9a1-2ac,SCH4,eb310880,45543,d5a285ad,124.0,O
eacaa9a1-2ac,SCH4,4f3c09c3,45547,d5a285ad,132.0,Y
eaf3a832-a23,SCH1,5c028655,45555,be2abffe,138.0,C
eaf3a832-a23,SCH1,3da5e428,45549,be2abffe,123.0,H
eaf3a832-a23,SCH1,8dd52bb8,45552,be2abffe,128.0,I
eaf3a832-a23,SCH1,1a49dcd7,45553,be2abffe,135.0,N
eaf3a832-a23,SCH1,79812892,45554,be2abffe,135.0,O
eaf3a832-a23,SCH1,42da3bfa,45551,be2abffe,125.0,X
eaf57954-de9,SCH3,890d7c5c,45556,4cbe2a10,126.0,G
eaf57954-de9,SCH3,fb9f0c47,45557,4cbe2a10,130.0,H
eaf5c1f1-456,SCH2,f887d393,45558,109f8ea5,124.0,H
